
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-10-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9539, 11.89, 13.00
2, 0.8857, 24.17, 25.70
3, 0.8624, 35.54, 38.80
4, 0.8236, 44.06, 44.30
5, 0.7740, 52.51, 51.90
6, 0.7206, 59.89, 60.40
7, 0.6616, 65.20, 68.40
8, 0.6000, 70.51, 72.90
9, 0.5427, 74.46, 76.10
10, 0.4929, 77.89, 78.30
11, 0.4503, 80.29, 80.20
12, 0.4137, 82.06, 81.20
13, 0.3824, 83.49, 82.40
14, 0.3555, 85.31, 83.70
15, 0.3321, 87.14, 85.20
16, 0.3114, 87.83, 86.90
17, 0.2930, 88.86, 87.20
18, 0.2765, 89.43, 87.80
19, 0.2617, 89.89, 88.30
20, 0.2487, 90.34, 88.80
21, 0.2374, 90.91, 88.90
22, 0.2274, 91.14, 89.10
23, 0.2186, 91.60, 89.40
24, 0.2108, 91.89, 89.70
25, 0.2038, 91.94, 89.50
26, 0.1974, 91.94, 89.50
27, 0.1917, 92.11, 89.50
28, 0.1865, 92.29, 89.30
29, 0.1816, 92.69, 89.50
30, 0.1772, 92.63, 89.30
31, 0.1731, 92.69, 89.50
32, 0.1693, 92.80, 89.70
33, 0.1657, 92.80, 89.70
34, 0.1624, 92.91, 89.80
35, 0.1593, 93.09, 90.10
36, 0.1563, 93.14, 90.20
37, 0.1535, 93.26, 90.20
38, 0.1509, 93.37, 90.20
39, 0.1484, 93.43, 90.50
40, 0.1461, 93.49, 90.60
41, 0.1438, 93.60, 90.60
42, 0.1417, 93.60, 90.70
43, 0.1397, 93.60, 90.70
44, 0.1377, 93.83, 90.70
45, 0.1358, 94.06, 90.80
46, 0.1340, 94.11, 91.20
47, 0.1323, 94.17, 91.20
48, 0.1307, 94.34, 91.20
49, 0.1291, 94.40, 91.20
50, 0.1276, 94.40, 91.20
51, 0.1261, 94.46, 91.20
52, 0.1247, 94.46, 91.30
53, 0.1233, 94.51, 91.30
54, 0.1220, 94.74, 91.20
55, 0.1207, 94.74, 91.20
56, 0.1194, 94.80, 91.10
57, 0.1182, 94.86, 91.20
58, 0.1171, 94.91, 91.20
59, 0.1159, 94.97, 91.40
60, 0.1148, 95.14, 91.40
61, 0.1138, 95.14, 91.50
62, 0.1127, 95.14, 91.60
63, 0.1117, 95.26, 91.50
64, 0.1107, 95.26, 91.50
65, 0.1098, 95.26, 91.50
66, 0.1088, 95.31, 91.50
67, 0.1079, 95.31, 91.50
68, 0.1070, 95.37, 91.50
69, 0.1062, 95.37, 91.50
70, 0.1053, 95.37, 91.50
71, 0.1045, 95.49, 91.60
72, 0.1037, 95.54, 91.70
73, 0.1029, 95.60, 91.80
74, 0.1021, 95.66, 91.80
75, 0.1014, 95.66, 91.80
76, 0.1006, 95.71, 91.80
77, 0.0999, 95.77, 91.80
78, 0.0992, 95.83, 91.80
79, 0.0985, 95.83, 91.80
80, 0.0978, 95.89, 91.80
81, 0.0971, 95.89, 91.80
82, 0.0965, 95.89, 91.80
83, 0.0958, 96.00, 91.80
84, 0.0952, 96.00, 91.80
85, 0.0946, 96.00, 91.80
86, 0.0940, 96.00, 91.80
87, 0.0934, 96.00, 91.80
88, 0.0928, 96.06, 91.80
89, 0.0922, 96.06, 91.80
90, 0.0916, 96.11, 91.80
91, 0.0911, 96.11, 91.90
92, 0.0905, 96.11, 91.80
93, 0.0900, 96.17, 91.80
94, 0.0894, 96.17, 91.90
95, 0.0889, 96.23, 91.90
96, 0.0884, 96.29, 91.90
97, 0.0879, 96.29, 91.90
98, 0.0874, 96.34, 92.00
99, 0.0869, 96.34, 91.90
100, 0.0864, 96.40, 92.00

