
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-30-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9144, 34.06, 35.70
2, 0.8321, 43.43, 43.10
3, 0.7510, 57.49, 55.10
4, 0.6635, 69.89, 69.60
5, 0.5741, 80.23, 78.80
6, 0.4924, 84.51, 84.30
7, 0.4265, 86.63, 86.30
8, 0.3765, 87.14, 87.30
9, 0.3388, 88.11, 88.30
10, 0.3098, 88.74, 88.50
11, 0.2869, 89.14, 88.80
12, 0.2683, 89.77, 89.20
13, 0.2528, 90.23, 89.30
14, 0.2396, 90.46, 89.40
15, 0.2281, 90.86, 90.00
16, 0.2179, 91.26, 90.10
17, 0.2088, 91.54, 90.70
18, 0.2006, 91.89, 91.40
19, 0.1932, 92.34, 91.50
20, 0.1865, 92.57, 91.40
21, 0.1803, 92.97, 91.50
22, 0.1747, 92.91, 91.60
23, 0.1696, 93.03, 91.70
24, 0.1649, 93.14, 91.90
25, 0.1605, 93.26, 91.90
26, 0.1565, 93.37, 92.00
27, 0.1527, 93.43, 92.00
28, 0.1492, 93.43, 92.10
29, 0.1459, 93.77, 92.10
30, 0.1428, 93.89, 92.20
31, 0.1399, 93.94, 92.30
32, 0.1371, 94.11, 92.40
33, 0.1345, 94.17, 92.40
34, 0.1320, 94.17, 92.50
35, 0.1296, 94.29, 92.50
36, 0.1273, 94.46, 92.60
37, 0.1251, 94.46, 92.60
38, 0.1230, 94.51, 92.70
39, 0.1210, 94.63, 92.70
40, 0.1191, 94.69, 92.70
41, 0.1172, 94.86, 92.90
42, 0.1154, 95.03, 93.10
43, 0.1136, 95.09, 93.10
44, 0.1120, 95.14, 93.10
45, 0.1103, 95.26, 93.10
46, 0.1087, 95.26, 93.10
47, 0.1072, 95.54, 93.10
48, 0.1057, 95.66, 93.10
49, 0.1043, 95.77, 93.10
50, 0.1029, 95.77, 93.10
51, 0.1015, 95.77, 93.10
52, 0.1002, 95.77, 93.20
53, 0.0989, 95.77, 93.40
54, 0.0976, 95.77, 93.40
55, 0.0964, 95.83, 93.50
56, 0.0952, 95.83, 93.50
57, 0.0940, 95.89, 93.60
58, 0.0929, 95.94, 93.60
59, 0.0917, 96.06, 93.70
60, 0.0906, 96.11, 93.60
61, 0.0896, 96.29, 93.70
62, 0.0885, 96.29, 93.70
63, 0.0875, 96.29, 93.70
64, 0.0865, 96.29, 93.80
65, 0.0855, 96.29, 93.70
66, 0.0846, 96.34, 93.70
67, 0.0837, 96.34, 93.70
68, 0.0827, 96.40, 93.70
69, 0.0819, 96.40, 93.80
70, 0.0810, 96.40, 93.80
71, 0.0801, 96.51, 93.80
72, 0.0793, 96.57, 93.80
73, 0.0785, 96.57, 93.90
74, 0.0776, 96.63, 93.90
75, 0.0768, 96.74, 93.90
76, 0.0761, 96.74, 93.90
77, 0.0753, 96.74, 94.00
78, 0.0746, 96.80, 94.00
79, 0.0738, 96.80, 94.00
80, 0.0731, 96.80, 94.10
81, 0.0724, 96.80, 94.20
82, 0.0717, 96.86, 94.20
83, 0.0710, 96.86, 94.20
84, 0.0703, 96.86, 94.20
85, 0.0697, 96.91, 94.20
86, 0.0690, 96.97, 94.20
87, 0.0684, 96.97, 94.30
88, 0.0678, 96.97, 94.30
89, 0.0671, 97.09, 94.30
90, 0.0665, 97.14, 94.20
91, 0.0659, 97.14, 94.10
92, 0.0654, 97.14, 94.10
93, 0.0648, 97.14, 94.10
94, 0.0642, 97.14, 94.10
95, 0.0636, 97.14, 94.10
96, 0.0631, 97.14, 94.10
97, 0.0625, 97.14, 94.10
98, 0.0620, 97.20, 94.00
99, 0.0615, 97.20, 94.00
100, 0.0610, 97.26, 94.00

