
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-30-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9876, 69.03, 66.00
2, 0.6496, 75.89, 73.00
3, 0.5773, 80.46, 77.50
4, 0.5299, 83.37, 79.10
5, 0.5021, 85.03, 79.70
6, 0.4837, 85.71, 80.50
7, 0.4698, 86.40, 80.70
8, 0.4585, 86.97, 81.30
9, 0.4488, 87.89, 81.90
10, 0.4406, 88.34, 82.70
11, 0.4332, 88.74, 83.70
12, 0.4249, 89.26, 84.50
13, 0.4154, 89.66, 85.60
14, 0.4049, 90.34, 85.90
15, 0.3930, 91.14, 86.50
16, 0.3810, 91.49, 87.00
17, 0.3698, 92.00, 87.50
18, 0.3601, 92.34, 87.70
19, 0.3521, 92.23, 88.20
20, 0.3452, 92.29, 88.60
21, 0.3387, 92.74, 88.80
22, 0.3321, 92.80, 89.10
23, 0.3252, 93.37, 89.40
24, 0.3188, 93.60, 89.20
25, 0.3134, 93.66, 89.70
26, 0.3086, 94.11, 89.60
27, 0.3043, 94.06, 89.80
28, 0.3002, 94.34, 89.80
29, 0.2960, 94.23, 89.80
30, 0.2916, 94.11, 89.90
31, 0.2868, 94.11, 90.10
32, 0.2822, 94.23, 90.60
33, 0.2779, 94.29, 90.50
34, 0.2741, 94.17, 90.50
35, 0.2708, 94.34, 90.50
36, 0.2680, 94.46, 90.80
37, 0.2654, 94.40, 90.80
38, 0.2632, 94.46, 90.90
39, 0.2612, 94.51, 90.80
40, 0.2594, 94.63, 90.80
41, 0.2578, 94.74, 91.00
42, 0.2563, 94.80, 91.00
43, 0.2549, 94.74, 91.20
44, 0.2537, 94.74, 91.30
45, 0.2524, 94.80, 91.40
46, 0.2513, 94.80, 91.40
47, 0.2501, 94.97, 91.30
48, 0.2491, 95.09, 91.30
49, 0.2480, 95.09, 91.50
50, 0.2470, 95.09, 91.30
51, 0.2460, 95.09, 91.40
52, 0.2450, 95.09, 91.40
53, 0.2441, 95.31, 91.30
54, 0.2432, 95.43, 91.40
55, 0.2423, 95.54, 91.30
56, 0.2415, 95.54, 91.20
57, 0.2407, 95.60, 91.00
58, 0.2399, 95.66, 91.10
59, 0.2392, 95.60, 91.10
60, 0.2385, 95.54, 91.10
61, 0.2378, 95.71, 90.90
62, 0.2371, 95.66, 90.90
63, 0.2364, 95.66, 90.80
64, 0.2358, 95.66, 90.70
65, 0.2351, 95.71, 90.70
66, 0.2346, 95.71, 90.50
67, 0.2340, 95.60, 90.50
68, 0.2335, 95.54, 90.50
69, 0.2330, 95.54, 90.50
70, 0.2325, 95.54, 90.60
71, 0.2320, 95.60, 90.60
72, 0.2315, 95.71, 90.60
73, 0.2310, 95.71, 90.50
74, 0.2305, 95.71, 90.50
75, 0.2300, 95.77, 90.50
76, 0.2295, 95.77, 90.50
77, 0.2291, 95.83, 90.50
78, 0.2286, 95.83, 90.40
79, 0.2282, 95.83, 90.40
80, 0.2277, 95.83, 90.40
81, 0.2273, 95.89, 90.50
82, 0.2269, 95.89, 90.50
83, 0.2265, 95.89, 90.50
84, 0.2261, 95.89, 90.50
85, 0.2257, 95.89, 90.60
86, 0.2254, 95.89, 90.60
87, 0.2250, 95.94, 90.60
88, 0.2247, 95.94, 90.50
89, 0.2243, 96.00, 90.30
90, 0.2240, 96.06, 90.30
91, 0.2237, 96.06, 90.30
92, 0.2234, 96.06, 90.20
93, 0.2230, 96.06, 90.20
94, 0.2227, 96.06, 90.20
95, 0.2224, 96.06, 90.10
96, 0.2221, 96.06, 90.10
97, 0.2218, 96.06, 90.10
98, 0.2215, 96.06, 90.00
99, 0.2212, 96.06, 90.00
100, 0.2209, 96.06, 90.00

