
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-25-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.8390, 78.86, 76.80
2, 0.5095, 86.29, 85.20
3, 0.4301, 90.34, 87.60
4, 0.3824, 91.26, 87.90
5, 0.3514, 91.54, 88.80
6, 0.3292, 92.11, 89.60
7, 0.3116, 92.74, 89.30
8, 0.2965, 93.26, 89.90
9, 0.2833, 93.83, 90.30
10, 0.2714, 94.40, 90.70
11, 0.2602, 94.86, 90.80
12, 0.2492, 94.97, 91.60
13, 0.2387, 95.03, 92.10
14, 0.2295, 95.26, 92.20
15, 0.2216, 95.31, 92.10
16, 0.2150, 95.31, 92.40
17, 0.2094, 95.43, 92.60
18, 0.2046, 95.54, 92.20
19, 0.2003, 95.60, 92.30
20, 0.1965, 95.83, 92.50
21, 0.1931, 95.94, 92.50
22, 0.1899, 96.00, 92.50
23, 0.1869, 96.00, 92.50
24, 0.1839, 96.06, 92.50
25, 0.1809, 96.17, 92.40
26, 0.1778, 96.11, 92.40
27, 0.1747, 96.17, 92.60
28, 0.1719, 96.11, 92.60
29, 0.1693, 96.29, 92.60
30, 0.1669, 96.29, 92.70
31, 0.1646, 96.40, 92.70
32, 0.1624, 96.46, 92.70
33, 0.1603, 96.46, 92.60
34, 0.1582, 96.46, 92.70
35, 0.1563, 96.46, 92.60
36, 0.1544, 96.46, 92.60
37, 0.1526, 96.46, 92.60
38, 0.1508, 96.51, 92.60
39, 0.1492, 96.63, 92.50
40, 0.1475, 96.63, 92.70
41, 0.1460, 96.69, 92.70
42, 0.1445, 96.69, 92.90
43, 0.1431, 96.69, 92.90
44, 0.1417, 96.69, 92.90
45, 0.1404, 96.80, 92.90
46, 0.1392, 96.80, 93.10
47, 0.1379, 96.86, 93.00
48, 0.1368, 96.91, 93.00
49, 0.1356, 96.97, 93.00
50, 0.1345, 96.97, 93.10
51, 0.1335, 96.97, 93.10
52, 0.1324, 97.03, 93.10
53, 0.1314, 97.20, 93.10
54, 0.1305, 97.20, 93.10
55, 0.1295, 97.20, 93.10
56, 0.1286, 97.20, 93.10
57, 0.1277, 97.20, 93.10
58, 0.1268, 97.20, 93.10
59, 0.1260, 97.31, 93.10
60, 0.1252, 97.37, 93.10
61, 0.1244, 97.31, 93.10
62, 0.1236, 97.31, 93.00
63, 0.1229, 97.31, 93.00
64, 0.1221, 97.37, 93.00
65, 0.1214, 97.37, 93.00
66, 0.1207, 97.37, 93.00
67, 0.1200, 97.49, 93.10
68, 0.1194, 97.49, 93.20
69, 0.1187, 97.54, 93.20
70, 0.1181, 97.60, 93.30
71, 0.1174, 97.60, 93.30
72, 0.1168, 97.60, 93.30
73, 0.1162, 97.60, 93.30
74, 0.1157, 97.60, 93.20
75, 0.1151, 97.60, 93.20
76, 0.1145, 97.60, 93.20
77, 0.1140, 97.60, 93.20
78, 0.1135, 97.60, 93.20
79, 0.1130, 97.60, 93.20
80, 0.1124, 97.60, 93.20
81, 0.1119, 97.60, 93.20
82, 0.1115, 97.60, 93.20
83, 0.1110, 97.66, 93.20
84, 0.1105, 97.66, 93.20
85, 0.1101, 97.66, 93.20
86, 0.1096, 97.66, 93.20
87, 0.1092, 97.66, 93.20
88, 0.1087, 97.66, 93.20
89, 0.1083, 97.66, 93.20
90, 0.1079, 97.66, 93.20
91, 0.1075, 97.71, 93.20
92, 0.1071, 97.71, 93.20
93, 0.1067, 97.71, 93.20
94, 0.1063, 97.77, 93.20
95, 0.1059, 97.83, 93.20
96, 0.1055, 97.89, 93.20
97, 0.1051, 97.89, 93.20
98, 0.1048, 97.89, 93.20
99, 0.1044, 97.94, 93.20
100, 0.1040, 97.94, 93.20

