
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-5-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.8480, 46.86, 49.80
2, 0.5945, 63.54, 63.20
3, 0.4415, 72.80, 71.70
4, 0.3628, 78.51, 78.60
5, 0.3160, 81.43, 80.80
6, 0.2828, 84.00, 84.00
7, 0.2583, 85.77, 86.10
8, 0.2389, 86.80, 86.70
9, 0.2233, 87.83, 87.00
10, 0.2119, 88.34, 87.10
11, 0.2036, 89.26, 87.30
12, 0.1970, 89.54, 87.80
13, 0.1914, 90.00, 88.00
14, 0.1865, 90.51, 88.10
15, 0.1822, 90.63, 88.40
16, 0.1783, 90.97, 88.30
17, 0.1744, 91.31, 88.20
18, 0.1713, 91.03, 87.90
19, 0.1688, 90.97, 87.80
20, 0.1655, 91.14, 87.70
21, 0.1627, 91.37, 87.80
22, 0.1603, 90.86, 87.50
23, 0.1583, 90.91, 87.30
24, 0.1563, 90.91, 87.30
25, 0.1543, 91.20, 87.40
26, 0.1527, 91.20, 87.20
27, 0.1513, 91.09, 87.50
28, 0.1497, 91.20, 87.50
29, 0.1479, 91.37, 86.80
30, 0.1459, 91.37, 87.00
31, 0.1438, 91.37, 87.00
32, 0.1421, 91.54, 87.00
33, 0.1403, 91.43, 86.90
34, 0.1385, 91.66, 87.00
35, 0.1366, 91.77, 87.00
36, 0.1349, 91.83, 86.80
37, 0.1334, 91.94, 86.70
38, 0.1322, 92.06, 86.70
39, 0.1311, 92.00, 87.00
40, 0.1299, 91.94, 86.80
41, 0.1289, 91.89, 86.90
42, 0.1278, 91.83, 86.50
43, 0.1268, 91.66, 86.50
44, 0.1259, 91.54, 86.40
45, 0.1250, 91.66, 86.30
46, 0.1241, 91.54, 86.10
47, 0.1234, 91.37, 86.00
48, 0.1228, 91.31, 85.90
49, 0.1224, 91.26, 86.10
50, 0.1220, 91.26, 86.30
51, 0.1216, 91.26, 86.30
52, 0.1213, 91.14, 86.20
53, 0.1212, 91.20, 86.00
54, 0.1208, 91.31, 86.00
55, 0.1199, 91.31, 86.20
56, 0.1194, 91.49, 86.10
57, 0.1189, 91.54, 86.10
58, 0.1185, 91.54, 86.30
59, 0.1178, 91.43, 86.10
60, 0.1172, 91.49, 86.00
61, 0.1165, 91.60, 85.90
62, 0.1159, 91.77, 85.80
63, 0.1154, 91.77, 85.80
64, 0.1148, 91.94, 86.00
65, 0.1143, 91.77, 85.90
66, 0.1148, 91.77, 85.70
67, 0.1144, 91.66, 85.70
68, 0.1140, 91.60, 85.70
69, 0.1140, 91.89, 85.60
70, 0.1132, 91.66, 85.90
71, 0.1128, 91.77, 85.80
72, 0.1124, 91.94, 85.80
73, 0.1121, 92.00, 86.20
74, 0.1116, 92.06, 86.20
75, 0.1113, 92.06, 86.30
76, 0.1109, 92.17, 86.40
77, 0.1105, 92.06, 86.10
78, 0.1099, 92.11, 86.40
79, 0.1092, 92.23, 86.40
80, 0.1083, 92.29, 86.20
81, 0.1075, 92.40, 86.30
82, 0.1071, 92.34, 86.40
83, 0.1068, 92.34, 86.50
84, 0.1069, 92.29, 86.40
85, 0.1073, 92.40, 86.30
86, 0.1069, 92.29, 86.20
87, 0.1065, 92.29, 86.40
88, 0.1059, 92.34, 86.30
89, 0.1046, 92.46, 86.50
90, 0.1046, 92.51, 86.30
91, 0.1048, 92.17, 86.40
92, 0.1049, 92.69, 86.20
93, 0.1044, 92.51, 86.50
94, 0.1039, 92.69, 85.90
95, 0.1042, 92.57, 86.10
96, 0.1034, 92.34, 86.10
97, 0.1027, 92.29, 86.10
98, 0.1021, 92.69, 86.00
99, 0.1013, 92.63, 86.20
100, 0.1000, 92.69, 86.50

