
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-25-10
Learning rate: 0.01
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9753, 24.86, 23.80
2, 0.8824, 25.83, 24.90
3, 0.8731, 27.20, 26.10
4, 0.8632, 27.77, 26.60
5, 0.8522, 28.86, 27.20
6, 0.8398, 30.40, 27.70
7, 0.8261, 31.89, 29.10
8, 0.8114, 34.91, 31.50
9, 0.7960, 38.29, 34.10
10, 0.7803, 42.11, 37.60
11, 0.7643, 45.09, 40.50
12, 0.7483, 47.71, 44.10
13, 0.7321, 50.80, 47.40
14, 0.7157, 53.94, 50.10
15, 0.6990, 57.03, 52.60
16, 0.6821, 59.60, 56.10
17, 0.6649, 62.11, 58.70
18, 0.6477, 64.91, 61.30
19, 0.6305, 67.83, 64.90
20, 0.6134, 69.89, 67.40
21, 0.5967, 71.60, 69.50
22, 0.5804, 73.26, 71.10
23, 0.5647, 75.20, 72.60
24, 0.5494, 77.03, 74.20
25, 0.5347, 78.63, 75.60
26, 0.5205, 79.66, 76.30
27, 0.5069, 80.23, 77.40
28, 0.4937, 81.09, 78.30
29, 0.4811, 81.54, 79.30
30, 0.4690, 82.06, 80.10
31, 0.4573, 83.03, 80.30
32, 0.4461, 83.66, 80.60
33, 0.4354, 83.89, 81.30
34, 0.4250, 84.51, 81.90
35, 0.4151, 85.09, 82.30
36, 0.4056, 85.54, 82.90
37, 0.3964, 86.40, 83.10
38, 0.3876, 86.86, 83.60
39, 0.3791, 87.37, 84.10
40, 0.3710, 87.94, 84.60
41, 0.3632, 88.34, 84.70
42, 0.3557, 88.51, 85.10
43, 0.3484, 88.57, 85.40
44, 0.3415, 88.80, 85.80
45, 0.3348, 88.97, 86.00
46, 0.3284, 89.37, 86.30
47, 0.3222, 89.77, 86.40
48, 0.3163, 89.89, 86.50
49, 0.3106, 90.06, 86.80
50, 0.3052, 90.11, 86.70
51, 0.3000, 90.29, 86.90
52, 0.2950, 90.29, 87.00
53, 0.2901, 90.40, 87.00
54, 0.2855, 90.63, 87.00
55, 0.2811, 90.69, 87.10
56, 0.2768, 90.74, 87.50
57, 0.2727, 90.74, 87.60
58, 0.2688, 90.86, 87.50
59, 0.2650, 90.97, 87.60
60, 0.2614, 91.14, 87.80
61, 0.2579, 91.31, 88.00
62, 0.2545, 91.37, 88.00
63, 0.2512, 91.43, 87.90
64, 0.2481, 91.49, 87.90
65, 0.2450, 91.54, 88.00
66, 0.2421, 91.77, 88.20
67, 0.2393, 91.89, 88.10
68, 0.2365, 91.94, 88.20
69, 0.2339, 92.00, 88.20
70, 0.2313, 92.00, 88.10
71, 0.2288, 92.06, 88.10
72, 0.2264, 92.00, 88.20
73, 0.2241, 92.29, 88.10
74, 0.2218, 92.46, 88.40
75, 0.2196, 92.46, 88.50
76, 0.2174, 92.46, 88.50
77, 0.2153, 92.46, 88.50
78, 0.2133, 92.51, 88.50
79, 0.2113, 92.51, 88.50
80, 0.2094, 92.51, 88.50
81, 0.2076, 92.63, 88.60
82, 0.2057, 92.69, 88.70
83, 0.2039, 92.74, 88.70
84, 0.2022, 92.80, 88.80
85, 0.2005, 92.97, 88.80
86, 0.1989, 93.03, 89.00
87, 0.1972, 93.03, 89.10
88, 0.1957, 93.14, 89.20
89, 0.1941, 93.14, 89.20
90, 0.1926, 93.09, 89.20
91, 0.1911, 93.14, 89.40
92, 0.1897, 93.26, 89.40
93, 0.1883, 93.37, 89.50
94, 0.1869, 93.43, 89.50
95, 0.1855, 93.54, 89.50
96, 0.1842, 93.54, 89.50
97, 0.1829, 93.54, 89.60
98, 0.1816, 93.60, 89.60
99, 0.1804, 93.66, 89.60
100, 0.1791, 93.71, 89.60

