
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-15-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.8885, 38.00, 36.80
2, 0.7720, 55.26, 56.30
3, 0.6368, 65.26, 64.10
4, 0.5185, 74.91, 73.70
5, 0.4284, 83.49, 82.10
6, 0.3531, 87.60, 85.20
7, 0.2972, 89.66, 86.60
8, 0.2596, 90.97, 87.80
9, 0.2333, 91.60, 88.40
10, 0.2136, 91.94, 89.10
11, 0.1983, 92.23, 89.70
12, 0.1857, 92.69, 90.00
13, 0.1752, 93.03, 90.30
14, 0.1662, 93.31, 90.30
15, 0.1584, 93.77, 90.60
16, 0.1515, 94.00, 90.90
17, 0.1453, 94.11, 91.20
18, 0.1398, 94.46, 91.30
19, 0.1347, 94.69, 91.40
20, 0.1302, 94.97, 91.40
21, 0.1260, 95.09, 91.30
22, 0.1221, 95.26, 91.40
23, 0.1186, 95.43, 91.50
24, 0.1153, 95.66, 91.50
25, 0.1122, 95.89, 91.50
26, 0.1094, 96.00, 91.60
27, 0.1067, 96.00, 91.70
28, 0.1042, 96.11, 91.70
29, 0.1018, 96.17, 91.70
30, 0.0996, 96.29, 91.70
31, 0.0975, 96.34, 91.70
32, 0.0955, 96.46, 91.60
33, 0.0936, 96.46, 91.60
34, 0.0918, 96.57, 91.70
35, 0.0900, 96.57, 91.70
36, 0.0884, 96.57, 91.90
37, 0.0868, 96.63, 91.90
38, 0.0853, 96.63, 92.00
39, 0.0838, 96.69, 92.00
40, 0.0824, 96.80, 92.00
41, 0.0810, 96.86, 92.10
42, 0.0797, 96.91, 92.00
43, 0.0784, 96.91, 92.00
44, 0.0772, 97.03, 92.10
45, 0.0760, 97.14, 92.10
46, 0.0749, 97.20, 92.20
47, 0.0738, 97.20, 92.10
48, 0.0727, 97.20, 92.10
49, 0.0717, 97.20, 92.10
50, 0.0707, 97.26, 92.10
51, 0.0698, 97.31, 92.10
52, 0.0688, 97.43, 92.10
53, 0.0679, 97.49, 92.10
54, 0.0670, 97.54, 92.00
55, 0.0662, 97.54, 91.90
56, 0.0653, 97.54, 91.90
57, 0.0645, 97.54, 91.90
58, 0.0637, 97.60, 91.90
59, 0.0629, 97.60, 92.00
60, 0.0621, 97.71, 92.00
61, 0.0614, 97.71, 92.00
62, 0.0607, 97.77, 91.90
63, 0.0599, 97.83, 91.90
64, 0.0592, 97.83, 91.90
65, 0.0585, 97.83, 92.00
66, 0.0579, 97.83, 92.00
67, 0.0572, 97.83, 92.10
68, 0.0565, 97.83, 92.00
69, 0.0559, 97.83, 92.00
70, 0.0553, 97.83, 92.10
71, 0.0546, 97.83, 92.10
72, 0.0540, 97.83, 92.10
73, 0.0534, 97.83, 92.10
74, 0.0529, 97.83, 92.10
75, 0.0523, 97.89, 92.10
76, 0.0517, 97.89, 92.10
77, 0.0512, 97.89, 92.10
78, 0.0506, 97.94, 92.10
79, 0.0501, 97.94, 92.10
80, 0.0496, 97.94, 92.10
81, 0.0490, 97.94, 92.00
82, 0.0485, 97.94, 92.00
83, 0.0480, 98.00, 92.00
84, 0.0475, 98.06, 92.00
85, 0.0470, 98.11, 92.00
86, 0.0466, 98.11, 92.00
87, 0.0461, 98.11, 92.10
88, 0.0456, 98.23, 92.10
89, 0.0452, 98.23, 92.20
90, 0.0447, 98.29, 92.20
91, 0.0442, 98.40, 92.30
92, 0.0438, 98.40, 92.30
93, 0.0434, 98.40, 92.30
94, 0.0429, 98.40, 92.30
95, 0.0425, 98.46, 92.30
96, 0.0421, 98.46, 92.30
97, 0.0417, 98.46, 92.20
98, 0.0413, 98.46, 92.20
99, 0.0408, 98.46, 92.10
100, 0.0404, 98.46, 92.10

