
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-30-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9718, 61.31, 58.50
2, 0.5684, 72.57, 70.90
3, 0.4871, 78.11, 76.70
4, 0.4342, 81.89, 80.70
5, 0.3905, 86.80, 85.00
6, 0.3505, 90.06, 88.80
7, 0.3225, 92.00, 90.30
8, 0.3021, 93.09, 90.50
9, 0.2854, 93.83, 91.10
10, 0.2711, 94.34, 91.30
11, 0.2584, 94.74, 91.50
12, 0.2467, 95.09, 92.20
13, 0.2359, 95.26, 92.40
14, 0.2259, 95.43, 92.40
15, 0.2168, 95.66, 92.70
16, 0.2087, 95.66, 92.80
17, 0.2016, 95.77, 93.30
18, 0.1952, 95.71, 93.50
19, 0.1896, 95.83, 93.50
20, 0.1847, 95.89, 93.50
21, 0.1802, 96.00, 93.80
22, 0.1763, 96.06, 93.70
23, 0.1727, 96.11, 93.80
24, 0.1694, 96.17, 93.70
25, 0.1664, 96.23, 93.50
26, 0.1637, 96.11, 93.60
27, 0.1611, 96.11, 93.60
28, 0.1588, 96.23, 93.70
29, 0.1566, 96.23, 93.60
30, 0.1545, 96.29, 93.70
31, 0.1526, 96.34, 93.70
32, 0.1509, 96.29, 93.80
33, 0.1492, 96.29, 93.80
34, 0.1476, 96.29, 93.70
35, 0.1461, 96.29, 93.60
36, 0.1447, 96.23, 93.50
37, 0.1434, 96.29, 93.40
38, 0.1421, 96.29, 93.20
39, 0.1409, 96.29, 93.20
40, 0.1398, 96.29, 93.10
41, 0.1387, 96.29, 93.10
42, 0.1376, 96.29, 93.10
43, 0.1366, 96.34, 93.20
44, 0.1357, 96.40, 93.10
45, 0.1348, 96.40, 93.10
46, 0.1339, 96.51, 93.20
47, 0.1330, 96.51, 93.30
48, 0.1322, 96.57, 93.30
49, 0.1314, 96.57, 93.20
50, 0.1307, 96.57, 93.30
51, 0.1300, 96.57, 93.30
52, 0.1292, 96.57, 93.30
53, 0.1286, 96.57, 93.30
54, 0.1279, 96.57, 93.40
55, 0.1272, 96.63, 93.40
56, 0.1266, 96.63, 93.40
57, 0.1260, 96.74, 93.40
58, 0.1254, 96.74, 93.40
59, 0.1248, 96.80, 93.30
60, 0.1243, 96.86, 93.30
61, 0.1237, 96.86, 93.20
62, 0.1232, 96.86, 93.20
63, 0.1227, 96.86, 93.30
64, 0.1221, 96.86, 93.30
65, 0.1216, 96.86, 93.30
66, 0.1211, 96.86, 93.30
67, 0.1207, 96.86, 93.30
68, 0.1202, 96.86, 93.30
69, 0.1197, 96.86, 93.40
70, 0.1193, 96.86, 93.40
71, 0.1188, 96.97, 93.40
72, 0.1184, 96.97, 93.40
73, 0.1179, 96.97, 93.40
74, 0.1175, 96.97, 93.30
75, 0.1171, 96.97, 93.30
76, 0.1167, 96.97, 93.30
77, 0.1163, 96.97, 93.20
78, 0.1159, 97.03, 93.20
79, 0.1155, 97.09, 93.10
80, 0.1151, 97.09, 93.10
81, 0.1147, 97.14, 93.10
82, 0.1143, 97.20, 93.10
83, 0.1139, 97.26, 93.10
84, 0.1136, 97.26, 93.10
85, 0.1132, 97.26, 93.10
86, 0.1128, 97.26, 93.10
87, 0.1125, 97.26, 93.10
88, 0.1121, 97.26, 93.10
89, 0.1118, 97.26, 93.20
90, 0.1114, 97.26, 93.10
91, 0.1111, 97.26, 93.10
92, 0.1107, 97.31, 93.00
93, 0.1104, 97.31, 92.90
94, 0.1100, 97.31, 92.90
95, 0.1097, 97.31, 92.80
96, 0.1094, 97.31, 92.80
97, 0.1090, 97.31, 92.80
98, 0.1087, 97.31, 92.80
99, 0.1084, 97.31, 92.80
100, 0.1081, 97.31, 92.80

