
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-10-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.7691, 68.40, 67.90
2, 0.5963, 75.66, 72.50
3, 0.5342, 80.06, 78.10
4, 0.4793, 83.89, 82.70
5, 0.4441, 85.26, 84.10
6, 0.4181, 86.91, 85.50
7, 0.3973, 88.23, 85.90
8, 0.3809, 88.97, 86.20
9, 0.3609, 89.94, 87.80
10, 0.3419, 90.69, 88.70
11, 0.3301, 91.14, 89.20
12, 0.3220, 91.37, 89.50
13, 0.3154, 91.60, 89.70
14, 0.3096, 91.89, 89.80
15, 0.3042, 92.29, 89.90
16, 0.2992, 92.34, 90.40
17, 0.2944, 92.23, 90.60
18, 0.2897, 92.17, 90.40
19, 0.2846, 92.00, 90.40
20, 0.2783, 92.00, 90.60
21, 0.2701, 92.40, 91.30
22, 0.2618, 92.91, 91.70
23, 0.2543, 93.20, 91.80
24, 0.2460, 93.37, 92.30
25, 0.2384, 94.00, 92.10
26, 0.2324, 94.06, 92.30
27, 0.2277, 94.29, 92.20
28, 0.2236, 94.29, 92.30
29, 0.2200, 94.34, 92.20
30, 0.2167, 94.40, 92.40
31, 0.2138, 94.51, 92.40
32, 0.2111, 94.57, 92.40
33, 0.2086, 94.74, 92.40
34, 0.2063, 94.86, 92.40
35, 0.2042, 94.86, 92.40
36, 0.2022, 94.97, 92.40
37, 0.2005, 94.97, 92.40
38, 0.1988, 95.03, 92.40
39, 0.1973, 95.14, 92.40
40, 0.1960, 95.09, 92.30
41, 0.1947, 95.09, 92.40
42, 0.1935, 95.09, 92.40
43, 0.1923, 95.20, 92.40
44, 0.1913, 95.26, 92.30
45, 0.1903, 95.26, 92.30
46, 0.1893, 95.31, 92.40
47, 0.1884, 95.26, 92.40
48, 0.1875, 95.37, 92.40
49, 0.1867, 95.37, 92.30
50, 0.1859, 95.37, 92.40
51, 0.1851, 95.37, 92.40
52, 0.1843, 95.43, 92.30
53, 0.1836, 95.54, 92.40
54, 0.1829, 95.60, 92.30
55, 0.1823, 95.66, 92.20
56, 0.1816, 95.77, 92.20
57, 0.1809, 95.77, 92.10
58, 0.1802, 95.83, 92.00
59, 0.1793, 95.83, 92.00
60, 0.1782, 95.83, 91.90
61, 0.1767, 95.83, 92.00
62, 0.1748, 95.77, 92.00
63, 0.1729, 95.94, 91.80
64, 0.1712, 96.00, 91.90
65, 0.1699, 96.06, 91.90
66, 0.1688, 96.06, 91.80
67, 0.1678, 96.00, 91.80
68, 0.1670, 96.06, 91.80
69, 0.1662, 96.06, 91.90
70, 0.1654, 96.06, 91.90
71, 0.1648, 96.06, 91.90
72, 0.1641, 96.06, 91.90
73, 0.1635, 96.06, 91.90
74, 0.1629, 96.06, 91.90
75, 0.1624, 96.06, 92.00
76, 0.1618, 96.06, 91.90
77, 0.1613, 96.06, 91.80
78, 0.1608, 96.11, 91.80
79, 0.1603, 96.17, 91.80
80, 0.1598, 96.17, 91.80
81, 0.1593, 96.17, 91.90
82, 0.1588, 96.23, 91.90
83, 0.1584, 96.23, 91.90
84, 0.1579, 96.23, 91.90
85, 0.1575, 96.29, 91.80
86, 0.1571, 96.29, 91.90
87, 0.1567, 96.29, 91.90
88, 0.1563, 96.29, 91.90
89, 0.1559, 96.34, 91.80
90, 0.1555, 96.34, 91.70
91, 0.1551, 96.34, 91.70
92, 0.1547, 96.34, 91.70
93, 0.1543, 96.34, 91.60
94, 0.1540, 96.46, 91.60
95, 0.1536, 96.46, 91.60
96, 0.1533, 96.46, 91.60
97, 0.1529, 96.46, 91.60
98, 0.1526, 96.46, 91.70
99, 0.1522, 96.46, 91.70
100, 0.1519, 96.40, 91.70

