
Network Parameters:
Training data: ./train.csv (1750 examples)
Testing data: ./test.csv (1000 examples)
Network structure: 64-15-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9232, 24.80, 23.00
2, 0.8726, 28.29, 26.40
3, 0.8338, 36.17, 32.70
4, 0.7769, 48.57, 45.90
5, 0.7057, 61.66, 57.50
6, 0.6266, 70.91, 65.80
7, 0.5490, 76.80, 73.60
8, 0.4813, 81.03, 77.00
9, 0.4270, 83.94, 79.30
10, 0.3842, 85.54, 81.00
11, 0.3496, 86.80, 83.00
12, 0.3211, 87.83, 84.20
13, 0.2976, 88.63, 86.00
14, 0.2780, 89.60, 86.70
15, 0.2618, 90.34, 87.30
16, 0.2481, 90.34, 87.50
17, 0.2364, 90.69, 87.60
18, 0.2262, 90.80, 87.50
19, 0.2174, 90.97, 87.50
20, 0.2096, 91.37, 88.30
21, 0.2026, 91.49, 88.70
22, 0.1963, 91.71, 88.60
23, 0.1906, 91.89, 89.00
24, 0.1853, 92.11, 89.40
25, 0.1805, 92.46, 89.20
26, 0.1761, 92.63, 89.30
27, 0.1719, 93.03, 89.30
28, 0.1681, 93.09, 89.30
29, 0.1644, 93.09, 89.20
30, 0.1610, 93.14, 89.60
31, 0.1578, 93.43, 89.60
32, 0.1548, 93.43, 89.60
33, 0.1519, 93.43, 89.70
34, 0.1491, 93.54, 89.80
35, 0.1465, 93.83, 89.80
36, 0.1440, 93.89, 90.10
37, 0.1416, 93.89, 90.20
38, 0.1393, 94.06, 90.20
39, 0.1371, 94.17, 90.20
40, 0.1349, 94.17, 90.20
41, 0.1329, 94.23, 90.20
42, 0.1309, 94.29, 90.20
43, 0.1290, 94.29, 90.30
44, 0.1271, 94.34, 90.40
45, 0.1253, 94.46, 90.50
46, 0.1236, 94.46, 90.60
47, 0.1219, 94.57, 90.70
48, 0.1203, 94.69, 90.70
49, 0.1187, 94.86, 90.60
50, 0.1172, 95.03, 90.70
51, 0.1157, 94.97, 90.70
52, 0.1143, 95.03, 90.90
53, 0.1129, 95.09, 90.90
54, 0.1115, 95.26, 90.90
55, 0.1102, 95.37, 90.90
56, 0.1089, 95.37, 91.00
57, 0.1077, 95.37, 91.10
58, 0.1065, 95.37, 91.10
59, 0.1053, 95.43, 91.10
60, 0.1041, 95.54, 91.20
61, 0.1030, 95.54, 91.20
62, 0.1019, 95.71, 91.20
63, 0.1008, 95.77, 91.30
64, 0.0998, 95.83, 91.30
65, 0.0988, 95.89, 91.50
66, 0.0978, 96.00, 91.50
67, 0.0968, 96.06, 91.50
68, 0.0958, 96.06, 91.60
69, 0.0949, 96.17, 91.60
70, 0.0939, 96.17, 91.50
71, 0.0930, 96.23, 91.60
72, 0.0921, 96.29, 91.60
73, 0.0913, 96.29, 91.60
74, 0.0904, 96.29, 91.70
75, 0.0896, 96.29, 91.80
76, 0.0887, 96.29, 91.80
77, 0.0879, 96.29, 91.80
78, 0.0871, 96.29, 91.80
79, 0.0863, 96.29, 91.90
80, 0.0856, 96.29, 92.00
81, 0.0848, 96.40, 92.10
82, 0.0841, 96.40, 92.10
83, 0.0833, 96.46, 92.10
84, 0.0826, 96.51, 92.20
85, 0.0819, 96.51, 92.20
86, 0.0812, 96.51, 92.20
87, 0.0805, 96.51, 92.20
88, 0.0798, 96.57, 92.30
89, 0.0792, 96.57, 92.30
90, 0.0785, 96.63, 92.30
91, 0.0779, 96.69, 92.40
92, 0.0773, 96.69, 92.40
93, 0.0766, 96.69, 92.40
94, 0.0760, 96.74, 92.40
95, 0.0754, 96.86, 92.40
96, 0.0748, 96.97, 92.40
97, 0.0743, 97.03, 92.50
98, 0.0737, 97.03, 92.50
99, 0.0731, 97.20, 92.50
100, 0.0726, 97.20, 92.50

