
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-10-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.3074, 90.83, 90.12
2, 0.1495, 92.91, 91.90
3, 0.1336, 93.34, 92.15
4, 0.1245, 93.69, 92.77
5, 0.1179, 94.11, 92.62
6, 0.1132, 94.01, 92.50
7, 0.1105, 94.09, 92.73
8, 0.1075, 94.74, 93.42
9, 0.1034, 93.90, 92.62
10, 0.1002, 94.36, 92.62
11, 0.0978, 94.49, 92.73
12, 0.0953, 94.57, 92.65
13, 0.0942, 94.60, 92.75
14, 0.0914, 94.74, 92.77
15, 0.0901, 94.66, 92.85
16, 0.0884, 94.90, 93.12
17, 0.0840, 95.14, 92.83
18, 0.0837, 94.94, 92.75
19, 0.0844, 94.97, 92.73
20, 0.0847, 95.00, 92.60
21, 0.0812, 94.66, 92.38
22, 0.0829, 95.14, 92.50
23, 0.0823, 94.56, 92.15
24, 0.0807, 94.74, 92.27
25, 0.0795, 95.21, 92.62
26, 0.0763, 95.16, 92.47
27, 0.0772, 94.84, 92.55
28, 0.0772, 95.20, 92.55
29, 0.0776, 95.37, 92.60
30, 0.0750, 95.33, 92.65
31, 0.0747, 94.99, 92.53
32, 0.0713, 95.49, 92.70
33, 0.0712, 94.89, 92.58
34, 0.0726, 95.40, 92.58
35, 0.0715, 95.21, 92.50
36, 0.0730, 95.51, 92.53
37, 0.0722, 95.31, 92.47
38, 0.0718, 95.44, 92.38
39, 0.0709, 95.67, 92.62
40, 0.0710, 95.23, 92.27
41, 0.0695, 95.59, 92.38
42, 0.0677, 95.91, 92.50
43, 0.0667, 95.86, 92.75
44, 0.0688, 95.99, 92.83
45, 0.0680, 95.73, 92.62
46, 0.0673, 95.86, 92.58
47, 0.0638, 95.94, 92.65
48, 0.0660, 96.09, 92.75
49, 0.0666, 96.09, 92.60
50, 0.0633, 95.87, 92.50
51, 0.0636, 95.70, 92.22
52, 0.0620, 96.07, 92.60
53, 0.0652, 96.10, 92.53
54, 0.0646, 95.90, 92.33
55, 0.0632, 95.69, 92.58
56, 0.0628, 96.10, 92.45
57, 0.0630, 95.51, 92.50
58, 0.0655, 96.36, 92.67
59, 0.0650, 96.06, 92.73
60, 0.0642, 96.04, 92.62
61, 0.0619, 95.59, 92.40
62, 0.0617, 96.33, 92.88
63, 0.0638, 95.53, 92.73
64, 0.0607, 96.40, 92.77
65, 0.0621, 95.97, 92.55
66, 0.0605, 96.23, 92.58
67, 0.0580, 96.00, 92.62
68, 0.0608, 94.80, 91.90
69, 0.0616, 95.91, 92.58
70, 0.0577, 96.04, 92.42
71, 0.0582, 96.27, 92.65
72, 0.0617, 96.17, 92.88
73, 0.0582, 96.30, 92.42
74, 0.0583, 95.61, 92.17
75, 0.0595, 96.36, 92.53
76, 0.0606, 96.64, 92.55
77, 0.0586, 96.34, 92.67
78, 0.0551, 96.17, 92.67
79, 0.0564, 96.53, 92.35
80, 0.0554, 95.49, 92.53
81, 0.0580, 96.57, 92.60
82, 0.0566, 96.46, 92.60
83, 0.0576, 95.91, 92.67
84, 0.0592, 96.53, 92.70
85, 0.0575, 95.79, 92.45
86, 0.0566, 96.41, 92.58
87, 0.0540, 96.54, 92.65
88, 0.0548, 96.04, 92.33
89, 0.0546, 96.37, 92.55
90, 0.0563, 96.50, 92.27
91, 0.0541, 96.44, 92.75
92, 0.0553, 96.44, 92.35
93, 0.0527, 96.63, 92.33
94, 0.0534, 96.51, 92.35
95, 0.0548, 96.56, 92.40
96, 0.0530, 96.71, 92.42
97, 0.0536, 96.53, 92.40
98, 0.0510, 96.51, 92.60
99, 0.0554, 96.37, 92.30
100, 0.0528, 96.56, 92.42

