
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-5-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 3.0575, 36.61, 37.38
2, 2.9783, 27.04, 26.27
3, 2.9356, 28.60, 28.65
4, 2.8951, 31.03, 32.48
5, 2.8328, 32.91, 34.40
6, 2.7678, 34.61, 35.12
7, 2.8348, 38.44, 37.50
8, 2.8108, 42.87, 43.03
9, 2.7489, 36.34, 35.85
10, 2.7605, 44.13, 44.22
11, 2.7603, 38.31, 38.22
12, 2.7142, 38.73, 38.48
13, 2.7279, 37.37, 36.93
14, 2.7079, 48.07, 47.08
15, 2.7205, 50.20, 50.02
16, 2.7153, 41.19, 40.88
17, 2.6607, 43.41, 42.48
18, 2.6317, 52.73, 52.08
19, 2.6197, 36.66, 37.67
20, 2.6540, 52.33, 52.10
21, 2.6050, 50.77, 50.52
22, 2.6227, 41.14, 40.67
23, 2.6213, 41.13, 40.75
24, 2.6465, 52.80, 51.90
25, 2.6094, 51.47, 51.10
26, 2.6711, 45.06, 45.12
27, 2.6324, 36.46, 34.85
28, 2.6666, 47.26, 46.42
29, 2.6058, 53.07, 52.18
30, 2.5936, 52.89, 52.68
31, 2.6193, 55.11, 54.07
32, 2.6214, 52.01, 51.25
33, 2.5954, 45.70, 45.12
34, 2.6216, 43.84, 43.55
35, 2.6287, 43.56, 43.30
36, 2.5912, 44.54, 42.98
37, 2.6009, 53.11, 51.88
38, 2.5893, 36.87, 36.52
39, 2.5874, 54.24, 53.23
40, 2.5803, 52.86, 51.15
41, 2.6087, 46.64, 46.23
42, 2.5922, 53.31, 52.88
43, 2.6007, 53.91, 52.45
44, 2.6230, 51.41, 50.42
45, 2.6102, 43.27, 42.75
46, 2.5990, 45.07, 43.77
47, 2.5908, 53.84, 52.02
48, 2.6177, 51.90, 51.55
49, 2.5787, 34.16, 34.40
50, 2.5761, 53.60, 52.10
51, 2.5747, 52.80, 52.62
52, 2.6134, 53.57, 52.70
53, 2.6010, 51.77, 50.55
54, 2.5898, 51.39, 51.28
55, 2.6038, 44.49, 43.58
56, 2.6022, 54.69, 53.73
57, 2.6084, 53.64, 52.40
58, 2.5828, 51.39, 50.58
59, 2.6084, 37.86, 37.12
60, 2.5763, 53.34, 51.95
61, 2.5704, 52.50, 51.40
62, 2.5530, 53.34, 52.42
63, 2.6192, 53.37, 52.33
64, 2.6052, 53.77, 52.98
65, 2.5853, 43.79, 43.43
66, 2.6107, 46.19, 45.10
67, 2.5973, 54.26, 52.88
68, 2.5875, 42.50, 42.75
69, 2.5754, 53.84, 52.73
70, 2.5701, 53.99, 52.95
71, 2.5861, 53.49, 52.25
72, 2.5875, 52.04, 51.10
73, 2.5823, 53.94, 52.23
74, 2.5764, 52.91, 51.58
75, 2.5919, 51.31, 50.18
76, 2.5755, 43.86, 42.62
77, 2.6016, 36.50, 35.58
78, 2.5936, 51.81, 51.23
79, 2.5942, 27.36, 27.35
80, 2.5803, 52.24, 51.48
81, 2.5931, 46.94, 45.55
82, 2.5835, 53.51, 51.52
83, 2.5902, 36.81, 36.35
84, 2.6040, 42.39, 41.52
85, 2.5892, 43.84, 42.80
86, 2.6143, 32.43, 32.52
87, 2.5926, 43.90, 43.85
88, 2.5778, 45.73, 45.05
89, 2.5880, 51.27, 50.35
90, 2.5825, 53.21, 52.15
91, 2.5781, 45.21, 44.42
92, 2.6215, 53.37, 51.85
93, 2.6054, 53.17, 52.62
94, 2.5779, 52.53, 51.73
95, 2.5682, 45.07, 44.32
96, 2.5701, 54.04, 52.25
97, 2.5968, 52.67, 51.75
98, 2.5772, 36.69, 35.93
99, 2.5903, 52.76, 51.88
100, 2.5987, 52.71, 51.40

