
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-30-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.7158, 77.20, 75.90
2, 0.5267, 82.16, 81.38
3, 0.4791, 85.94, 85.45
4, 0.4337, 87.97, 87.55
5, 0.3941, 89.91, 89.25
6, 0.3778, 90.57, 90.22
7, 0.3678, 91.50, 90.75
8, 0.3582, 92.33, 91.38
9, 0.3513, 92.61, 91.62
10, 0.3462, 92.76, 92.17
11, 0.3403, 92.96, 92.22
12, 0.3316, 92.71, 91.90
13, 0.3234, 92.64, 92.03
14, 0.3172, 92.70, 92.12
15, 0.3125, 92.60, 92.10
16, 0.3089, 92.54, 92.10
17, 0.3060, 92.53, 92.15
18, 0.3034, 92.51, 92.07
19, 0.3011, 92.56, 91.95
20, 0.2988, 92.54, 91.88
21, 0.2966, 92.59, 91.83
22, 0.2944, 92.49, 91.70
23, 0.2922, 92.47, 91.53
24, 0.2897, 92.37, 91.38
25, 0.2869, 92.31, 91.38
26, 0.2845, 92.40, 91.57
27, 0.2825, 92.49, 91.62
28, 0.2808, 92.54, 91.67
29, 0.2794, 92.57, 91.70
30, 0.2782, 92.59, 91.83
31, 0.2771, 92.60, 91.83
32, 0.2761, 92.64, 91.85
33, 0.2753, 92.69, 91.85
34, 0.2746, 92.74, 91.88
35, 0.2739, 92.73, 91.85
36, 0.2734, 92.67, 91.75
37, 0.2728, 92.70, 91.67
38, 0.2723, 92.73, 91.75
39, 0.2719, 92.74, 91.62
40, 0.2714, 92.71, 91.65
41, 0.2710, 92.76, 91.57
42, 0.2706, 92.74, 91.60
43, 0.2702, 92.71, 91.55
44, 0.2699, 92.69, 91.50
45, 0.2695, 92.66, 91.47
46, 0.2692, 92.61, 91.45
47, 0.2688, 92.61, 91.38
48, 0.2685, 92.61, 91.40
49, 0.2682, 92.63, 91.40
50, 0.2679, 92.66, 91.40
51, 0.2676, 92.63, 91.38
52, 0.2673, 92.66, 91.38
53, 0.2671, 92.69, 91.35
54, 0.2668, 92.69, 91.33
55, 0.2665, 92.70, 91.33
56, 0.2663, 92.70, 91.30
57, 0.2660, 92.71, 91.30
58, 0.2658, 92.77, 91.25
59, 0.2655, 92.74, 91.22
60, 0.2653, 92.73, 91.22
61, 0.2651, 92.74, 91.15
62, 0.2648, 92.73, 91.15
63, 0.2646, 92.73, 91.12
64, 0.2643, 92.73, 91.15
65, 0.2641, 92.74, 91.12
66, 0.2639, 92.73, 91.12
67, 0.2637, 92.69, 91.07
68, 0.2635, 92.71, 91.05
69, 0.2632, 92.69, 91.05
70, 0.2630, 92.73, 91.07
71, 0.2629, 92.73, 91.05
72, 0.2627, 92.73, 91.10
73, 0.2625, 92.74, 91.10
74, 0.2623, 92.79, 91.15
75, 0.2621, 92.80, 91.17
76, 0.2619, 92.76, 91.12
77, 0.2617, 92.77, 91.10
78, 0.2615, 92.76, 91.05
79, 0.2613, 92.76, 91.03
80, 0.2611, 92.76, 91.03
81, 0.2610, 92.76, 91.03
82, 0.2608, 92.77, 90.97
83, 0.2606, 92.77, 90.97
84, 0.2605, 92.79, 90.97
85, 0.2603, 92.79, 90.95
86, 0.2602, 92.77, 90.95
87, 0.2600, 92.76, 90.97
88, 0.2599, 92.74, 90.97
89, 0.2597, 92.76, 90.97
90, 0.2596, 92.76, 91.00
91, 0.2594, 92.76, 91.00
92, 0.2593, 92.74, 90.97
93, 0.2592, 92.76, 90.97
94, 0.2590, 92.76, 90.95
95, 0.2589, 92.80, 90.95
96, 0.2588, 92.81, 90.95
97, 0.2586, 92.84, 90.95
98, 0.2585, 92.84, 90.95
99, 0.2584, 92.84, 90.95
100, 0.2583, 92.86, 90.97

