
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-10-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.3967, 90.71, 89.83
2, 0.1529, 93.30, 91.65
3, 0.1253, 93.89, 92.55
4, 0.1123, 94.21, 92.73
5, 0.1044, 94.31, 92.83
6, 0.0984, 94.29, 92.70
7, 0.0935, 94.50, 92.88
8, 0.0896, 94.73, 93.00
9, 0.0866, 94.80, 93.15
10, 0.0838, 94.93, 93.10
11, 0.0817, 94.99, 93.15
12, 0.0800, 94.97, 93.05
13, 0.0785, 95.00, 92.95
14, 0.0768, 95.04, 92.97
15, 0.0751, 95.16, 92.92
16, 0.0738, 95.26, 93.23
17, 0.0726, 95.39, 93.25
18, 0.0715, 95.33, 93.35
19, 0.0706, 95.27, 93.20
20, 0.0698, 95.20, 93.23
21, 0.0691, 95.47, 93.25
22, 0.0683, 95.59, 93.30
23, 0.0675, 95.63, 93.40
24, 0.0666, 95.69, 93.47
25, 0.0658, 95.69, 93.53
26, 0.0650, 95.66, 93.58
27, 0.0644, 95.80, 93.55
28, 0.0639, 95.86, 93.45
29, 0.0635, 95.86, 93.47
30, 0.0632, 95.93, 93.62
31, 0.0628, 95.97, 93.65
32, 0.0625, 96.09, 93.80
33, 0.0623, 96.13, 93.85
34, 0.0618, 96.10, 93.90
35, 0.0620, 96.14, 93.92
36, 0.0607, 96.14, 93.75
37, 0.0602, 96.07, 93.65
38, 0.0593, 96.13, 93.70
39, 0.0588, 96.20, 93.62
40, 0.0587, 96.27, 93.60
41, 0.0578, 96.21, 93.53
42, 0.0571, 96.20, 93.53
43, 0.0569, 96.34, 93.75
44, 0.0563, 96.31, 93.70
45, 0.0562, 96.39, 93.55
46, 0.0555, 96.44, 93.73
47, 0.0552, 96.34, 93.77
48, 0.0545, 96.39, 93.70
49, 0.0540, 96.43, 93.77
50, 0.0531, 96.31, 93.60
51, 0.0529, 96.34, 93.75
52, 0.0529, 96.39, 93.73
53, 0.0529, 96.43, 93.67
54, 0.0526, 96.43, 93.67
55, 0.0527, 96.44, 93.53
56, 0.0526, 96.46, 93.70
57, 0.0522, 96.46, 93.70
58, 0.0513, 96.49, 93.65
59, 0.0517, 96.47, 93.62
60, 0.0516, 96.54, 93.60
61, 0.0512, 96.54, 93.50
62, 0.0509, 96.64, 93.67
63, 0.0511, 96.61, 93.58
64, 0.0505, 96.54, 93.47
65, 0.0516, 96.51, 93.50
66, 0.0506, 96.54, 93.45
67, 0.0504, 96.54, 93.47
68, 0.0510, 96.51, 93.45
69, 0.0510, 96.47, 93.45
70, 0.0498, 96.54, 93.50
71, 0.0495, 96.57, 93.38
72, 0.0495, 96.60, 93.40
73, 0.0505, 96.44, 93.47
74, 0.0508, 96.46, 93.35
75, 0.0499, 96.53, 93.42
76, 0.0487, 96.51, 93.38
77, 0.0483, 96.57, 93.35
78, 0.0484, 96.47, 93.40
79, 0.0489, 96.57, 93.25
80, 0.0484, 96.59, 93.25
81, 0.0484, 96.66, 93.47
82, 0.0487, 96.49, 93.42
83, 0.0483, 96.39, 93.38
84, 0.0489, 96.56, 93.53
85, 0.0484, 96.51, 93.42
86, 0.0479, 96.51, 93.25
87, 0.0470, 96.54, 93.40
88, 0.0474, 96.67, 93.35
89, 0.0464, 96.60, 93.35
90, 0.0462, 96.74, 93.47
91, 0.0462, 96.66, 93.42
92, 0.0466, 96.64, 93.42
93, 0.0470, 96.53, 93.40
94, 0.0464, 96.51, 93.42
95, 0.0472, 96.63, 93.38
96, 0.0472, 96.54, 93.30
97, 0.0470, 96.74, 93.45
98, 0.0469, 96.61, 93.33
99, 0.0466, 96.71, 93.38
100, 0.0460, 96.67, 93.20

