
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-15-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.6184, 79.00, 77.33
2, 0.4577, 83.46, 82.80
3, 0.4117, 85.29, 85.12
4, 0.3948, 86.63, 86.02
5, 0.3830, 86.97, 86.20
6, 0.3743, 88.10, 87.65
7, 0.3659, 89.83, 89.00
8, 0.3551, 91.04, 90.28
9, 0.3490, 91.71, 90.95
10, 0.3454, 91.84, 91.17
11, 0.3427, 91.99, 91.38
12, 0.3403, 92.07, 91.42
13, 0.3379, 92.13, 91.47
14, 0.3356, 92.16, 91.55
15, 0.3335, 92.30, 91.53
16, 0.3315, 92.31, 91.50
17, 0.3296, 92.56, 91.67
18, 0.3263, 92.93, 91.92
19, 0.3213, 93.11, 92.15
20, 0.3179, 93.21, 92.25
21, 0.3158, 93.17, 92.12
22, 0.3144, 93.20, 92.07
23, 0.3133, 93.20, 92.12
24, 0.3125, 93.27, 92.00
25, 0.3117, 93.27, 91.92
26, 0.3111, 93.30, 91.95
27, 0.3106, 93.30, 91.97
28, 0.3101, 93.33, 91.92
29, 0.3096, 93.37, 91.92
30, 0.3092, 93.36, 91.90
31, 0.3089, 93.40, 91.92
32, 0.3085, 93.36, 91.85
33, 0.3082, 93.39, 91.80
34, 0.3080, 93.41, 91.83
35, 0.3077, 93.41, 91.83
36, 0.3075, 93.43, 91.88
37, 0.3073, 93.46, 91.90
38, 0.3071, 93.49, 91.97
39, 0.3069, 93.54, 91.97
40, 0.3067, 93.54, 91.97
41, 0.3065, 93.57, 91.97
42, 0.3064, 93.61, 92.00
43, 0.3062, 93.63, 92.07
44, 0.3061, 93.63, 92.07
45, 0.3060, 93.63, 92.07
46, 0.3059, 93.63, 92.05
47, 0.3058, 93.66, 92.03
48, 0.3057, 93.63, 92.05
49, 0.3056, 93.63, 92.03
50, 0.3055, 93.66, 92.05
51, 0.3054, 93.67, 92.10
52, 0.3053, 93.67, 92.10
53, 0.3052, 93.70, 92.12
54, 0.3051, 93.71, 92.10
55, 0.3050, 93.76, 92.15
56, 0.3050, 93.77, 92.17
57, 0.3049, 93.79, 92.20
58, 0.3048, 93.81, 92.20
59, 0.3047, 93.86, 92.20
60, 0.3047, 93.86, 92.17
61, 0.3046, 93.90, 92.15
62, 0.3044, 93.87, 92.12
63, 0.3042, 93.80, 92.15
64, 0.3039, 93.83, 92.25
65, 0.3021, 93.90, 92.50
66, 0.2980, 93.84, 92.45
67, 0.2929, 93.94, 92.55
68, 0.2892, 93.90, 92.58
69, 0.2868, 93.87, 92.53
70, 0.2851, 93.84, 92.53
71, 0.2839, 93.86, 92.50
72, 0.2829, 93.86, 92.53
73, 0.2822, 93.79, 92.35
74, 0.2816, 93.76, 92.35
75, 0.2811, 93.81, 92.38
76, 0.2806, 93.81, 92.35
77, 0.2801, 93.79, 92.38
78, 0.2796, 93.81, 92.38
79, 0.2792, 93.83, 92.47
80, 0.2788, 93.86, 92.42
81, 0.2784, 93.87, 92.45
82, 0.2781, 93.93, 92.53
83, 0.2777, 93.94, 92.53
84, 0.2774, 94.00, 92.58
85, 0.2771, 93.94, 92.53
86, 0.2767, 93.91, 92.55
87, 0.2764, 93.99, 92.53
88, 0.2761, 94.04, 92.62
89, 0.2758, 94.09, 92.65
90, 0.2756, 94.11, 92.62
91, 0.2753, 94.14, 92.62
92, 0.2751, 94.20, 92.53
93, 0.2748, 94.16, 92.65
94, 0.2746, 94.09, 92.62
95, 0.2741, 94.07, 92.62
96, 0.2729, 94.17, 92.77
97, 0.2716, 94.19, 92.77
98, 0.2705, 94.24, 92.75
99, 0.2696, 94.24, 92.80
100, 0.2688, 94.26, 92.83

