
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-30-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.6353, 85.16, 84.50
2, 0.3928, 89.66, 89.48
3, 0.3282, 91.16, 90.95
4, 0.2938, 92.21, 91.77
5, 0.2672, 92.76, 91.95
6, 0.2491, 93.19, 92.20
7, 0.2358, 93.40, 92.65
8, 0.2253, 93.61, 92.90
9, 0.2174, 93.73, 92.90
10, 0.2116, 93.74, 93.03
11, 0.2071, 93.90, 93.12
12, 0.2032, 94.04, 93.12
13, 0.1998, 94.06, 93.17
14, 0.1968, 94.21, 93.33
15, 0.1941, 94.30, 93.30
16, 0.1915, 94.37, 93.45
17, 0.1892, 94.46, 93.47
18, 0.1870, 94.54, 93.58
19, 0.1849, 94.60, 93.58
20, 0.1829, 94.66, 93.65
21, 0.1811, 94.79, 93.70
22, 0.1793, 94.84, 93.67
23, 0.1775, 94.89, 93.75
24, 0.1758, 94.90, 93.85
25, 0.1741, 94.89, 93.83
26, 0.1724, 94.93, 93.80
27, 0.1706, 94.96, 93.88
28, 0.1690, 94.96, 93.83
29, 0.1676, 94.96, 93.85
30, 0.1663, 94.99, 93.88
31, 0.1652, 95.01, 93.90
32, 0.1642, 95.07, 93.88
33, 0.1633, 95.09, 93.80
34, 0.1624, 95.10, 93.83
35, 0.1615, 95.13, 93.95
36, 0.1607, 95.13, 93.90
37, 0.1599, 95.17, 93.88
38, 0.1590, 95.23, 93.88
39, 0.1582, 95.31, 93.92
40, 0.1573, 95.40, 93.92
41, 0.1565, 95.43, 93.95
42, 0.1557, 95.43, 93.97
43, 0.1549, 95.47, 93.97
44, 0.1542, 95.44, 93.92
45, 0.1534, 95.51, 94.00
46, 0.1526, 95.51, 94.00
47, 0.1517, 95.51, 94.00
48, 0.1507, 95.51, 94.08
49, 0.1497, 95.53, 94.12
50, 0.1487, 95.56, 94.10
51, 0.1476, 95.57, 94.12
52, 0.1467, 95.60, 94.15
53, 0.1457, 95.61, 94.15
54, 0.1448, 95.66, 94.23
55, 0.1440, 95.69, 94.23
56, 0.1431, 95.69, 94.25
57, 0.1423, 95.70, 94.23
58, 0.1416, 95.76, 94.20
59, 0.1409, 95.79, 94.25
60, 0.1402, 95.77, 94.30
61, 0.1395, 95.80, 94.30
62, 0.1389, 95.79, 94.33
63, 0.1383, 95.81, 94.27
64, 0.1377, 95.84, 94.27
65, 0.1372, 95.87, 94.30
66, 0.1367, 95.86, 94.30
67, 0.1362, 95.86, 94.27
68, 0.1357, 95.87, 94.27
69, 0.1353, 95.90, 94.25
70, 0.1348, 95.89, 94.23
71, 0.1344, 95.91, 94.20
72, 0.1340, 95.91, 94.20
73, 0.1336, 95.91, 94.25
74, 0.1333, 95.87, 94.23
75, 0.1329, 95.87, 94.25
76, 0.1326, 95.87, 94.23
77, 0.1322, 95.89, 94.25
78, 0.1319, 95.91, 94.27
79, 0.1316, 95.94, 94.27
80, 0.1313, 95.96, 94.30
81, 0.1310, 95.96, 94.30
82, 0.1307, 95.97, 94.30
83, 0.1304, 95.99, 94.38
84, 0.1302, 96.00, 94.38
85, 0.1299, 95.99, 94.40
86, 0.1296, 96.00, 94.40
87, 0.1294, 96.01, 94.40
88, 0.1291, 96.04, 94.40
89, 0.1289, 96.04, 94.40
90, 0.1286, 96.06, 94.42
91, 0.1284, 96.07, 94.47
92, 0.1282, 96.11, 94.47
93, 0.1279, 96.11, 94.45
94, 0.1277, 96.11, 94.45
95, 0.1275, 96.13, 94.47
96, 0.1273, 96.14, 94.47
97, 0.1271, 96.16, 94.50
98, 0.1269, 96.16, 94.50
99, 0.1266, 96.16, 94.55
100, 0.1264, 96.21, 94.55

