
Network Parameters:
Training data: ./train.csv (7000 examples)
Testing data: ./test.csv (4000 examples)
Network structure: 64-10-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.5419, 87.06, 86.50
2, 0.3462, 89.81, 88.98
3, 0.2996, 90.81, 89.68
4, 0.2752, 91.03, 89.85
5, 0.2627, 91.59, 90.22
6, 0.2540, 91.77, 90.62
7, 0.2486, 91.99, 90.77
8, 0.2446, 92.10, 90.92
9, 0.2405, 92.06, 91.17
10, 0.2349, 91.93, 91.15
11, 0.2306, 91.83, 91.05
12, 0.2273, 91.80, 91.00
13, 0.2242, 91.76, 90.90
14, 0.2212, 91.80, 90.77
15, 0.2186, 91.60, 90.67
16, 0.2164, 91.47, 90.72
17, 0.2145, 91.54, 90.65
18, 0.2127, 91.94, 90.75
19, 0.2111, 91.46, 90.53
20, 0.2094, 91.51, 90.55
21, 0.2065, 91.41, 90.42
22, 0.2041, 91.43, 90.53
23, 0.2025, 91.57, 90.65
24, 0.2013, 91.59, 90.72
25, 0.2002, 91.60, 90.80
26, 0.1993, 91.63, 90.80
27, 0.1986, 91.61, 90.85
28, 0.1980, 91.63, 90.80
29, 0.1974, 91.63, 90.83
30, 0.1969, 91.61, 90.77
31, 0.1964, 91.61, 90.83
32, 0.1960, 91.66, 90.80
33, 0.1956, 91.67, 90.80
34, 0.1952, 91.66, 90.83
35, 0.1948, 91.61, 90.80
36, 0.1945, 91.63, 90.77
37, 0.1942, 91.63, 90.77
38, 0.1939, 91.63, 90.75
39, 0.1936, 91.64, 90.70
40, 0.1933, 91.66, 90.70
41, 0.1930, 91.69, 90.72
42, 0.1927, 91.69, 90.72
43, 0.1925, 91.69, 90.67
44, 0.1922, 91.67, 90.70
45, 0.1920, 91.71, 90.70
46, 0.1918, 91.74, 90.70
47, 0.1916, 91.79, 90.70
48, 0.1913, 91.80, 90.70
49, 0.1911, 91.81, 90.70
50, 0.1909, 91.79, 90.67
51, 0.1907, 91.79, 90.65
52, 0.1906, 91.80, 90.65
53, 0.1904, 91.81, 90.65
54, 0.1902, 91.79, 90.65
55, 0.1900, 91.79, 90.60
56, 0.1898, 91.76, 90.55
57, 0.1897, 91.79, 90.53
58, 0.1895, 91.80, 90.50
59, 0.1893, 91.81, 90.58
60, 0.1892, 91.86, 90.58
61, 0.1890, 91.86, 90.55
62, 0.1889, 91.86, 90.58
63, 0.1887, 91.87, 90.58
64, 0.1886, 91.90, 90.58
65, 0.1885, 91.90, 90.53
66, 0.1883, 91.89, 90.55
67, 0.1882, 91.93, 90.55
68, 0.1880, 91.91, 90.55
69, 0.1879, 91.91, 90.55
70, 0.1878, 91.93, 90.55
71, 0.1877, 91.91, 90.55
72, 0.1875, 91.91, 90.55
73, 0.1874, 91.93, 90.58
74, 0.1873, 91.94, 90.58
75, 0.1872, 91.94, 90.58
76, 0.1871, 91.94, 90.58
77, 0.1870, 91.93, 90.55
78, 0.1868, 91.93, 90.50
79, 0.1867, 91.93, 90.50
80, 0.1866, 91.94, 90.50
81, 0.1865, 91.96, 90.53
82, 0.1864, 91.96, 90.48
83, 0.1863, 91.96, 90.50
84, 0.1862, 91.94, 90.50
85, 0.1861, 91.94, 90.50
86, 0.1860, 91.96, 90.50
87, 0.1859, 91.96, 90.50
88, 0.1858, 91.99, 90.50
89, 0.1858, 91.97, 90.50
90, 0.1857, 91.96, 90.50
91, 0.1856, 91.94, 90.50
92, 0.1855, 91.93, 90.48
93, 0.1854, 91.94, 90.48
94, 0.1853, 91.93, 90.48
95, 0.1852, 91.93, 90.48
96, 0.1852, 91.94, 90.48
97, 0.1851, 91.94, 90.50
98, 0.1850, 91.94, 90.50
99, 0.1849, 91.94, 90.50
100, 0.1848, 91.96, 90.53

