
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-10-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.8720, 43.71, 41.45
2, 0.6782, 68.17, 66.20
3, 0.4767, 82.26, 81.35
4, 0.3479, 88.83, 87.40
5, 0.2701, 90.60, 89.05
6, 0.2266, 91.54, 90.00
7, 0.2005, 91.86, 90.90
8, 0.1828, 92.34, 91.10
9, 0.1696, 92.80, 91.40
10, 0.1594, 93.14, 91.75
11, 0.1510, 93.49, 91.75
12, 0.1438, 93.80, 91.80
13, 0.1376, 94.00, 92.25
14, 0.1322, 94.29, 92.25
15, 0.1275, 94.46, 92.30
16, 0.1233, 94.49, 92.60
17, 0.1196, 94.60, 92.80
18, 0.1162, 94.66, 92.95
19, 0.1132, 94.80, 92.95
20, 0.1104, 94.97, 92.90
21, 0.1078, 95.03, 92.95
22, 0.1054, 95.14, 93.20
23, 0.1032, 95.29, 93.30
24, 0.1012, 95.43, 93.55
25, 0.0994, 95.60, 93.65
26, 0.0977, 95.71, 93.65
27, 0.0961, 95.74, 93.70
28, 0.0947, 95.89, 93.60
29, 0.0933, 95.94, 93.55
30, 0.0920, 96.00, 93.60
31, 0.0907, 96.06, 93.65
32, 0.0896, 96.14, 93.65
33, 0.0885, 96.17, 93.65
34, 0.0874, 96.14, 93.55
35, 0.0864, 96.20, 93.55
36, 0.0855, 96.20, 93.50
37, 0.0845, 96.23, 93.55
38, 0.0837, 96.26, 93.65
39, 0.0828, 96.31, 93.70
40, 0.0820, 96.29, 93.70
41, 0.0813, 96.31, 93.70
42, 0.0805, 96.37, 93.70
43, 0.0798, 96.40, 93.70
44, 0.0791, 96.46, 93.80
45, 0.0784, 96.49, 93.85
46, 0.0778, 96.49, 93.85
47, 0.0771, 96.49, 93.85
48, 0.0765, 96.57, 93.85
49, 0.0759, 96.60, 93.85
50, 0.0753, 96.63, 93.85
51, 0.0748, 96.69, 93.80
52, 0.0742, 96.69, 93.80
53, 0.0737, 96.69, 93.80
54, 0.0732, 96.74, 93.85
55, 0.0727, 96.77, 93.90
56, 0.0722, 96.80, 93.85
57, 0.0717, 96.83, 93.80
58, 0.0713, 96.83, 93.80
59, 0.0708, 96.83, 93.80
60, 0.0704, 96.83, 93.80
61, 0.0699, 96.86, 93.80
62, 0.0695, 96.86, 93.80
63, 0.0691, 96.86, 93.80
64, 0.0687, 96.86, 93.70
65, 0.0683, 96.89, 93.70
66, 0.0679, 96.91, 93.70
67, 0.0675, 96.94, 93.65
68, 0.0672, 96.94, 93.60
69, 0.0668, 96.97, 93.60
70, 0.0664, 97.00, 93.60
71, 0.0661, 97.00, 93.45
72, 0.0658, 97.00, 93.45
73, 0.0654, 97.03, 93.40
74, 0.0651, 97.09, 93.30
75, 0.0648, 97.09, 93.35
76, 0.0645, 97.09, 93.30
77, 0.0642, 97.11, 93.25
78, 0.0639, 97.09, 93.25
79, 0.0636, 97.14, 93.25
80, 0.0633, 97.11, 93.20
81, 0.0630, 97.11, 93.20
82, 0.0627, 97.11, 93.10
83, 0.0624, 97.14, 93.10
84, 0.0622, 97.11, 93.15
85, 0.0619, 97.14, 93.15
86, 0.0616, 97.14, 93.15
87, 0.0614, 97.14, 93.20
88, 0.0611, 97.17, 93.20
89, 0.0608, 97.23, 93.20
90, 0.0606, 97.23, 93.25
91, 0.0604, 97.26, 93.20
92, 0.0601, 97.26, 93.20
93, 0.0599, 97.26, 93.20
94, 0.0596, 97.23, 93.20
95, 0.0594, 97.23, 93.25
96, 0.0592, 97.26, 93.25
97, 0.0589, 97.26, 93.25
98, 0.0587, 97.26, 93.25
99, 0.0585, 97.29, 93.30
100, 0.0583, 97.29, 93.30

