
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-5-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.7198, 50.91, 51.25
2, 0.6134, 54.86, 54.45
3, 0.5944, 55.26, 54.95
4, 0.5864, 55.17, 54.80
5, 0.5823, 55.09, 54.60
6, 0.5798, 55.00, 54.70
7, 0.5782, 54.91, 54.60
8, 0.5771, 55.09, 54.95
9, 0.5762, 55.29, 55.25
10, 0.5755, 55.63, 55.55
11, 0.5749, 55.89, 56.05
12, 0.5744, 56.29, 56.50
13, 0.5739, 56.77, 56.85
14, 0.5735, 57.06, 57.35
15, 0.5731, 57.54, 57.80
16, 0.5727, 57.91, 58.50
17, 0.5722, 58.49, 58.95
18, 0.5718, 58.77, 59.40
19, 0.5715, 59.20, 60.05
20, 0.5712, 59.74, 60.60
21, 0.5709, 60.17, 61.05
22, 0.5707, 60.71, 61.40
23, 0.5705, 61.31, 61.85
24, 0.5703, 61.71, 62.35
25, 0.5701, 62.20, 62.50
26, 0.5699, 62.31, 62.65
27, 0.5697, 62.80, 63.25
28, 0.5696, 63.00, 63.60
29, 0.5694, 63.29, 63.70
30, 0.5693, 63.40, 63.80
31, 0.5691, 63.63, 63.90
32, 0.5690, 63.86, 64.25
33, 0.5689, 64.20, 64.40
34, 0.5688, 64.34, 64.45
35, 0.5686, 64.49, 64.45
36, 0.5685, 64.63, 64.70
37, 0.5684, 64.74, 65.00
38, 0.5683, 64.86, 65.00
39, 0.5682, 64.94, 65.05
40, 0.5681, 65.09, 65.00
41, 0.5680, 65.26, 65.20
42, 0.5679, 65.46, 65.20
43, 0.5678, 65.51, 65.25
44, 0.5677, 65.54, 65.35
45, 0.5676, 65.66, 65.50
46, 0.5675, 65.69, 65.55
47, 0.5674, 65.71, 65.55
48, 0.5673, 65.74, 65.60
49, 0.5673, 65.77, 65.70
50, 0.5672, 65.86, 65.75
51, 0.5671, 65.91, 65.75
52, 0.5670, 66.06, 65.85
53, 0.5670, 66.11, 65.85
54, 0.5669, 66.11, 65.85
55, 0.5668, 66.11, 65.90
56, 0.5668, 66.17, 66.05
57, 0.5667, 66.20, 66.15
58, 0.5666, 66.20, 66.15
59, 0.5666, 66.20, 66.20
60, 0.5665, 66.20, 66.15
61, 0.5665, 66.20, 66.15
62, 0.5664, 66.23, 66.15
63, 0.5664, 66.23, 66.15
64, 0.5664, 66.23, 66.00
65, 0.5663, 66.26, 66.10
66, 0.5663, 66.37, 66.10
67, 0.5662, 66.31, 66.15
68, 0.5662, 66.29, 66.15
69, 0.5661, 66.34, 66.15
70, 0.5661, 66.34, 66.10
71, 0.5661, 66.31, 66.10
72, 0.5660, 66.37, 66.10
73, 0.5660, 66.37, 66.10
74, 0.5659, 66.34, 66.05
75, 0.5659, 66.37, 66.15
76, 0.5659, 66.37, 66.20
77, 0.5658, 66.37, 66.25
78, 0.5658, 66.37, 66.25
79, 0.5657, 66.34, 66.25
80, 0.5657, 66.34, 66.30
81, 0.5657, 66.34, 66.25
82, 0.5656, 66.37, 66.25
83, 0.5656, 66.34, 66.25
84, 0.5656, 66.34, 66.25
85, 0.5655, 66.34, 66.25
86, 0.5655, 66.37, 66.25
87, 0.5655, 66.37, 66.30
88, 0.5654, 66.37, 66.30
89, 0.5654, 66.40, 66.30
90, 0.5654, 66.43, 66.30
91, 0.5653, 66.43, 66.30
92, 0.5653, 66.46, 66.35
93, 0.5653, 66.46, 66.35
94, 0.5653, 66.51, 66.30
95, 0.5652, 66.57, 66.25
96, 0.5652, 66.60, 66.25
97, 0.5652, 66.60, 66.20
98, 0.5652, 66.60, 66.20
99, 0.5651, 66.60, 66.25
100, 0.5651, 66.60, 66.25

