
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-20-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.6956, 79.51, 77.45
2, 0.4892, 83.51, 81.65
3, 0.4172, 86.51, 85.15
4, 0.3650, 88.60, 87.50
5, 0.3213, 89.46, 89.00
6, 0.2869, 90.91, 89.80
7, 0.2644, 91.63, 90.45
8, 0.2480, 92.43, 91.15
9, 0.2352, 93.09, 91.55
10, 0.2256, 93.63, 92.40
11, 0.2181, 93.97, 92.70
12, 0.2120, 94.29, 92.75
13, 0.2069, 94.71, 93.05
14, 0.2025, 94.97, 93.15
15, 0.1986, 95.06, 93.30
16, 0.1950, 95.17, 93.35
17, 0.1917, 95.26, 93.50
18, 0.1885, 95.34, 93.50
19, 0.1854, 95.40, 93.60
20, 0.1825, 95.54, 93.55
21, 0.1797, 95.60, 93.65
22, 0.1771, 95.66, 93.70
23, 0.1747, 95.66, 93.75
24, 0.1726, 95.60, 93.75
25, 0.1705, 95.69, 93.80
26, 0.1687, 95.71, 93.70
27, 0.1670, 95.77, 93.70
28, 0.1654, 95.83, 93.65
29, 0.1640, 95.86, 93.75
30, 0.1626, 95.74, 93.75
31, 0.1614, 95.89, 93.75
32, 0.1602, 95.91, 93.85
33, 0.1591, 95.91, 93.95
34, 0.1580, 95.91, 94.00
35, 0.1571, 95.91, 94.00
36, 0.1561, 95.94, 93.95
37, 0.1552, 95.94, 93.95
38, 0.1544, 96.06, 93.90
39, 0.1536, 96.09, 93.85
40, 0.1528, 96.11, 93.90
41, 0.1520, 96.17, 93.95
42, 0.1513, 96.20, 93.90
43, 0.1506, 96.23, 93.85
44, 0.1500, 96.26, 93.80
45, 0.1493, 96.26, 93.80
46, 0.1487, 96.29, 93.75
47, 0.1481, 96.29, 93.75
48, 0.1475, 96.29, 93.75
49, 0.1469, 96.29, 93.75
50, 0.1464, 96.31, 93.80
51, 0.1459, 96.31, 93.90
52, 0.1453, 96.34, 93.90
53, 0.1448, 96.34, 93.95
54, 0.1444, 96.37, 94.00
55, 0.1439, 96.37, 94.00
56, 0.1434, 96.46, 93.90
57, 0.1430, 96.49, 93.85
58, 0.1425, 96.51, 93.85
59, 0.1421, 96.51, 93.80
60, 0.1417, 96.51, 93.75
61, 0.1413, 96.49, 93.75
62, 0.1409, 96.49, 93.75
63, 0.1405, 96.43, 93.75
64, 0.1401, 96.43, 93.75
65, 0.1397, 96.43, 93.70
66, 0.1394, 96.43, 93.70
67, 0.1390, 96.43, 93.70
68, 0.1387, 96.40, 93.80
69, 0.1383, 96.40, 93.80
70, 0.1380, 96.40, 93.75
71, 0.1376, 96.43, 93.75
72, 0.1373, 96.46, 93.75
73, 0.1369, 96.46, 93.75
74, 0.1366, 96.49, 93.75
75, 0.1362, 96.49, 93.75
76, 0.1358, 96.54, 93.75
77, 0.1355, 96.51, 93.75
78, 0.1351, 96.51, 93.85
79, 0.1348, 96.51, 93.85
80, 0.1345, 96.51, 93.85
81, 0.1341, 96.51, 93.85
82, 0.1338, 96.54, 93.85
83, 0.1335, 96.54, 93.85
84, 0.1331, 96.60, 93.85
85, 0.1328, 96.60, 93.85
86, 0.1325, 96.66, 93.85
87, 0.1322, 96.69, 93.90
88, 0.1319, 96.69, 93.90
89, 0.1316, 96.74, 93.95
90, 0.1313, 96.69, 94.00
91, 0.1310, 96.69, 94.05
92, 0.1307, 96.69, 94.05
93, 0.1304, 96.69, 94.00
94, 0.1301, 96.69, 94.00
95, 0.1298, 96.66, 93.95
96, 0.1295, 96.69, 94.00
97, 0.1292, 96.69, 94.00
98, 0.1290, 96.71, 94.10
99, 0.1287, 96.71, 94.10
100, 0.1284, 96.71, 94.10

