
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-30-10
Learning rate: 0.01
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9214, 68.43, 67.55
2, 0.5470, 78.69, 77.85
3, 0.4706, 82.94, 81.40
4, 0.4223, 84.71, 84.15
5, 0.3885, 86.80, 85.45
6, 0.3614, 88.34, 86.65
7, 0.3379, 89.40, 87.85
8, 0.3169, 90.09, 88.70
9, 0.2981, 90.71, 89.05
10, 0.2813, 91.20, 89.75
11, 0.2665, 91.97, 90.35
12, 0.2535, 92.60, 90.70
13, 0.2423, 93.20, 91.40
14, 0.2325, 93.51, 91.65
15, 0.2240, 93.83, 91.90
16, 0.2165, 94.17, 92.10
17, 0.2099, 94.34, 92.20
18, 0.2041, 94.46, 92.40
19, 0.1989, 94.60, 92.55
20, 0.1943, 94.77, 92.65
21, 0.1901, 94.83, 92.85
22, 0.1863, 94.94, 92.85
23, 0.1828, 95.06, 93.05
24, 0.1796, 95.06, 93.10
25, 0.1767, 95.11, 93.10
26, 0.1740, 95.34, 93.25
27, 0.1715, 95.37, 93.30
28, 0.1691, 95.37, 93.30
29, 0.1669, 95.43, 93.45
30, 0.1649, 95.43, 93.55
31, 0.1629, 95.51, 93.70
32, 0.1611, 95.54, 93.60
33, 0.1594, 95.57, 93.60
34, 0.1577, 95.60, 93.60
35, 0.1561, 95.63, 93.65
36, 0.1547, 95.66, 93.80
37, 0.1532, 95.69, 93.80
38, 0.1519, 95.69, 93.90
39, 0.1506, 95.69, 94.00
40, 0.1493, 95.69, 94.00
41, 0.1482, 95.66, 94.00
42, 0.1470, 95.69, 94.10
43, 0.1459, 95.71, 94.20
44, 0.1449, 95.74, 94.20
45, 0.1438, 95.74, 94.25
46, 0.1429, 95.77, 94.25
47, 0.1419, 95.77, 94.25
48, 0.1410, 95.80, 94.25
49, 0.1401, 95.86, 94.30
50, 0.1393, 95.89, 94.30
51, 0.1385, 95.94, 94.30
52, 0.1377, 96.00, 94.30
53, 0.1369, 96.06, 94.40
54, 0.1361, 96.09, 94.40
55, 0.1354, 96.06, 94.40
56, 0.1347, 96.06, 94.40
57, 0.1340, 96.06, 94.45
58, 0.1333, 96.06, 94.40
59, 0.1326, 96.06, 94.40
60, 0.1320, 96.06, 94.40
61, 0.1314, 96.06, 94.45
62, 0.1308, 96.06, 94.45
63, 0.1302, 96.03, 94.50
64, 0.1296, 96.06, 94.50
65, 0.1290, 96.06, 94.45
66, 0.1284, 96.06, 94.45
67, 0.1279, 96.06, 94.45
68, 0.1273, 96.06, 94.45
69, 0.1268, 96.06, 94.45
70, 0.1263, 96.06, 94.45
71, 0.1258, 96.11, 94.45
72, 0.1253, 96.17, 94.45
73, 0.1248, 96.20, 94.45
74, 0.1243, 96.29, 94.50
75, 0.1238, 96.37, 94.50
76, 0.1234, 96.40, 94.50
77, 0.1229, 96.40, 94.55
78, 0.1225, 96.37, 94.55
79, 0.1220, 96.37, 94.60
80, 0.1216, 96.37, 94.60
81, 0.1212, 96.40, 94.60
82, 0.1207, 96.40, 94.60
83, 0.1203, 96.40, 94.65
84, 0.1199, 96.46, 94.65
85, 0.1195, 96.46, 94.65
86, 0.1191, 96.46, 94.60
87, 0.1187, 96.46, 94.60
88, 0.1183, 96.43, 94.60
89, 0.1179, 96.40, 94.60
90, 0.1175, 96.40, 94.65
91, 0.1172, 96.43, 94.65
92, 0.1168, 96.43, 94.65
93, 0.1164, 96.43, 94.70
94, 0.1161, 96.43, 94.70
95, 0.1157, 96.46, 94.65
96, 0.1154, 96.46, 94.65
97, 0.1150, 96.46, 94.65
98, 0.1147, 96.46, 94.65
99, 0.1143, 96.49, 94.65
100, 0.1140, 96.49, 94.60

