
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-25-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.7130, 78.74, 75.30
2, 0.4460, 87.46, 85.75
3, 0.3790, 90.31, 88.40
4, 0.3390, 92.23, 89.70
5, 0.3137, 92.86, 90.60
6, 0.2971, 93.34, 91.00
7, 0.2852, 93.63, 91.25
8, 0.2762, 94.14, 91.50
9, 0.2690, 94.40, 91.65
10, 0.2629, 94.54, 91.70
11, 0.2570, 94.74, 91.80
12, 0.2508, 94.80, 91.75
13, 0.2449, 94.86, 91.75
14, 0.2398, 95.00, 91.90
15, 0.2352, 95.17, 92.15
16, 0.2312, 95.14, 92.30
17, 0.2275, 95.23, 92.55
18, 0.2241, 95.26, 92.75
19, 0.2211, 95.31, 92.85
20, 0.2183, 95.43, 92.90
21, 0.2157, 95.49, 93.05
22, 0.2134, 95.51, 93.05
23, 0.2113, 95.63, 93.10
24, 0.2094, 95.69, 93.10
25, 0.2077, 95.77, 93.25
26, 0.2061, 95.77, 93.30
27, 0.2047, 95.80, 93.30
28, 0.2034, 95.86, 93.25
29, 0.2022, 95.91, 93.25
30, 0.2011, 95.97, 93.20
31, 0.2001, 96.00, 93.15
32, 0.1991, 96.00, 93.20
33, 0.1982, 96.03, 93.25
34, 0.1973, 96.03, 93.15
35, 0.1965, 96.06, 93.25
36, 0.1957, 96.09, 93.15
37, 0.1949, 96.09, 93.25
38, 0.1942, 96.14, 93.40
39, 0.1935, 96.17, 93.40
40, 0.1928, 96.23, 93.35
41, 0.1922, 96.31, 93.40
42, 0.1915, 96.34, 93.40
43, 0.1909, 96.34, 93.50
44, 0.1904, 96.34, 93.55
45, 0.1898, 96.40, 93.60
46, 0.1892, 96.40, 93.60
47, 0.1887, 96.40, 93.55
48, 0.1882, 96.40, 93.60
49, 0.1877, 96.43, 93.65
50, 0.1872, 96.46, 93.70
51, 0.1867, 96.46, 93.70
52, 0.1862, 96.46, 93.75
53, 0.1858, 96.46, 93.65
54, 0.1853, 96.46, 93.65
55, 0.1849, 96.49, 93.60
56, 0.1844, 96.51, 93.60
57, 0.1840, 96.49, 93.65
58, 0.1836, 96.51, 93.65
59, 0.1832, 96.51, 93.60
60, 0.1828, 96.54, 93.65
61, 0.1824, 96.54, 93.60
62, 0.1820, 96.54, 93.70
63, 0.1816, 96.60, 93.65
64, 0.1812, 96.60, 93.65
65, 0.1808, 96.57, 93.70
66, 0.1804, 96.54, 93.80
67, 0.1801, 96.51, 93.75
68, 0.1797, 96.49, 93.85
69, 0.1793, 96.49, 93.85
70, 0.1789, 96.46, 93.85
71, 0.1785, 96.46, 93.85
72, 0.1781, 96.43, 93.90
73, 0.1776, 96.43, 93.90
74, 0.1769, 96.49, 93.95
75, 0.1762, 96.49, 94.00
76, 0.1753, 96.46, 94.00
77, 0.1745, 96.49, 94.05
78, 0.1738, 96.49, 94.05
79, 0.1731, 96.49, 94.00
80, 0.1724, 96.49, 93.85
81, 0.1717, 96.46, 93.85
82, 0.1711, 96.43, 93.85
83, 0.1705, 96.46, 94.00
84, 0.1700, 96.43, 94.00
85, 0.1694, 96.46, 93.85
86, 0.1689, 96.46, 93.80
87, 0.1684, 96.51, 93.95
88, 0.1679, 96.51, 93.80
89, 0.1674, 96.51, 93.80
90, 0.1669, 96.46, 93.80
91, 0.1664, 96.46, 93.80
92, 0.1660, 96.46, 93.75
93, 0.1655, 96.46, 93.80
94, 0.1651, 96.46, 93.80
95, 0.1647, 96.49, 93.85
96, 0.1643, 96.49, 93.85
97, 0.1638, 96.51, 93.75
98, 0.1634, 96.57, 93.75
99, 0.1630, 96.60, 93.70
100, 0.1627, 96.66, 93.70

