
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-10-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.9264, 16.20, 16.55
2, 0.8594, 28.34, 27.25
3, 0.7762, 48.60, 48.30
4, 0.6638, 63.06, 63.90
5, 0.5506, 73.86, 74.50
6, 0.4642, 80.20, 81.05
7, 0.4028, 84.34, 84.75
8, 0.3562, 86.83, 86.95
9, 0.3198, 89.09, 89.25
10, 0.2901, 90.29, 90.60
11, 0.2645, 91.17, 91.30
12, 0.2427, 92.00, 91.60
13, 0.2246, 92.46, 91.85
14, 0.2097, 92.69, 91.85
15, 0.1973, 93.06, 91.90
16, 0.1868, 93.14, 92.05
17, 0.1779, 93.43, 92.25
18, 0.1702, 93.80, 92.20
19, 0.1634, 93.94, 92.40
20, 0.1574, 94.11, 92.40
21, 0.1521, 94.37, 92.40
22, 0.1473, 94.49, 92.40
23, 0.1429, 94.63, 92.55
24, 0.1390, 94.74, 92.75
25, 0.1354, 94.80, 92.85
26, 0.1321, 94.94, 92.90
27, 0.1291, 95.03, 92.80
28, 0.1263, 95.11, 92.90
29, 0.1238, 95.17, 92.90
30, 0.1214, 95.23, 93.00
31, 0.1191, 95.29, 93.00
32, 0.1171, 95.37, 93.00
33, 0.1151, 95.43, 93.10
34, 0.1133, 95.43, 93.15
35, 0.1116, 95.46, 93.25
36, 0.1100, 95.49, 93.10
37, 0.1084, 95.54, 93.20
38, 0.1070, 95.63, 93.25
39, 0.1056, 95.69, 93.30
40, 0.1043, 95.71, 93.45
41, 0.1031, 95.80, 93.55
42, 0.1019, 95.83, 93.60
43, 0.1008, 95.83, 93.60
44, 0.0997, 95.89, 93.55
45, 0.0986, 95.94, 93.60
46, 0.0976, 96.00, 93.55
47, 0.0967, 96.03, 93.50
48, 0.0957, 96.03, 93.50
49, 0.0948, 96.06, 93.55
50, 0.0940, 96.11, 93.65
51, 0.0931, 96.09, 93.80
52, 0.0923, 96.09, 93.90
53, 0.0916, 96.14, 93.85
54, 0.0908, 96.17, 93.95
55, 0.0901, 96.17, 93.90
56, 0.0893, 96.26, 93.85
57, 0.0886, 96.29, 93.85
58, 0.0880, 96.31, 93.80
59, 0.0873, 96.34, 93.75
60, 0.0866, 96.37, 93.75
61, 0.0860, 96.40, 93.70
62, 0.0854, 96.40, 93.70
63, 0.0848, 96.40, 93.75
64, 0.0842, 96.46, 93.80
65, 0.0836, 96.46, 93.80
66, 0.0831, 96.49, 93.85
67, 0.0825, 96.57, 93.85
68, 0.0820, 96.60, 94.00
69, 0.0815, 96.66, 94.00
70, 0.0809, 96.69, 93.95
71, 0.0804, 96.71, 93.95
72, 0.0800, 96.74, 93.90
73, 0.0795, 96.77, 93.85
74, 0.0790, 96.80, 93.85
75, 0.0785, 96.80, 93.90
76, 0.0781, 96.80, 93.85
77, 0.0776, 96.80, 93.85
78, 0.0772, 96.77, 93.80
79, 0.0768, 96.77, 93.80
80, 0.0764, 96.83, 93.90
81, 0.0760, 96.86, 93.85
82, 0.0756, 96.89, 93.85
83, 0.0752, 96.89, 93.80
84, 0.0748, 96.89, 93.80
85, 0.0744, 96.89, 93.80
86, 0.0741, 96.89, 93.80
87, 0.0737, 96.94, 93.80
88, 0.0733, 96.97, 93.75
89, 0.0730, 96.97, 93.80
90, 0.0727, 96.97, 93.80
91, 0.0723, 96.97, 93.80
92, 0.0720, 96.97, 93.85
93, 0.0717, 97.00, 93.85
94, 0.0713, 97.00, 93.85
95, 0.0710, 97.00, 93.85
96, 0.0707, 97.00, 93.85
97, 0.0704, 97.00, 93.85
98, 0.0701, 97.03, 93.85
99, 0.0698, 97.03, 93.85
100, 0.0696, 97.06, 93.90

