
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-25-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 8.9326, 16.91, 16.60
2, 9.0477, 18.31, 18.55
3, 9.0300, 14.69, 15.40
4, 8.9977, 15.31, 15.75
5, 8.9894, 14.14, 15.00
6, 8.9978, 13.91, 14.15
7, 8.9914, 10.51, 10.95
8, 9.0082, 10.09, 10.30
9, 9.0071, 10.09, 10.30
10, 8.9901, 10.09, 10.30
11, 8.9997, 10.09, 10.30
12, 8.9877, 10.09, 10.30
13, 8.9905, 10.06, 10.30
14, 9.0112, 10.14, 10.30
15, 9.0174, 13.09, 13.40
16, 9.0182, 13.43, 13.90
17, 8.9926, 10.06, 10.30
18, 9.0198, 10.06, 10.30
19, 9.0724, 10.06, 10.30
20, 9.0940, 10.11, 10.30
21, 8.9593, 10.06, 10.30
22, 8.9682, 10.06, 10.30
23, 8.9886, 10.06, 10.30
24, 8.9964, 10.06, 10.30
25, 8.9836, 10.06, 10.30
26, 8.9733, 10.06, 10.30
27, 8.9886, 10.06, 10.30
28, 8.9963, 10.06, 10.30
29, 8.9998, 10.06, 10.30
30, 9.0000, 10.06, 10.30
31, 9.0000, 10.06, 10.30
32, 9.0000, 10.06, 10.30
33, 9.0000, 10.06, 10.30
34, 9.0000, 10.06, 10.30
35, 9.0000, 10.06, 10.30
36, 9.0000, 10.06, 10.30
37, 9.0000, 10.06, 10.30
38, 8.9977, 10.06, 10.30
39, 8.9987, 10.06, 10.30
40, 8.9892, 10.06, 10.30
41, 8.9954, 10.06, 10.30
42, 8.9996, 10.06, 10.30
43, 8.9999, 10.06, 10.30
44, 8.9969, 10.06, 10.30
45, 8.9993, 10.06, 10.30
46, 8.9984, 10.06, 10.30
47, 8.9961, 10.06, 10.30
48, 8.9876, 10.06, 10.30
49, 8.9927, 10.06, 10.30
50, 8.9988, 10.06, 10.30
51, 8.9982, 10.06, 10.30
52, 8.9913, 10.06, 10.30
53, 8.9919, 10.06, 10.30
54, 8.9998, 10.06, 10.30
55, 9.0000, 10.06, 10.30
56, 9.0000, 10.06, 10.30
57, 9.0000, 10.06, 10.30
58, 9.0000, 10.06, 10.30
59, 9.0000, 10.06, 10.30
60, 9.0000, 10.06, 10.30
61, 9.0000, 10.06, 10.30
62, 9.0000, 10.06, 10.30
63, 9.0000, 10.06, 10.30
64, 9.0000, 10.06, 10.30
65, 9.0000, 10.06, 10.30
66, 9.0000, 10.06, 10.30
67, 8.9999, 10.06, 10.30
68, 8.9998, 10.06, 10.30
69, 9.0000, 10.06, 10.30
70, 9.0000, 10.06, 10.30
71, 9.0000, 10.06, 10.30
72, 9.0000, 10.06, 10.30
73, 9.0000, 10.06, 10.30
74, 9.0000, 10.06, 10.30
75, 9.0000, 10.06, 10.30
76, 9.0000, 10.06, 10.30
77, 9.0000, 10.06, 10.30
78, 9.0000, 10.06, 10.30
79, 9.0000, 10.06, 10.30
80, 9.0000, 10.06, 10.30
81, 9.0000, 10.06, 10.30
82, 9.0000, 10.06, 10.30
83, 9.0000, 10.06, 10.30
84, 9.0000, 10.06, 10.30
85, 9.0000, 10.06, 10.30
86, 9.0000, 10.06, 10.30
87, 9.0000, 10.06, 10.30
88, 9.0000, 10.06, 10.30
89, 9.0000, 10.06, 10.30
90, 9.0000, 10.06, 10.30
91, 9.0000, 10.06, 10.30
92, 9.0000, 10.06, 10.30
93, 8.9999, 10.06, 10.30
94, 8.9956, 10.06, 10.30
95, 8.9963, 10.06, 10.30
96, 8.9997, 10.06, 10.30
97, 8.9999, 10.06, 10.30
98, 9.0000, 10.06, 10.30
99, 9.0000, 10.06, 10.30
100, 9.0000, 10.06, 10.30

