
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-10-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 6.2200, 19.34, 19.55
2, 7.3454, 18.29, 20.20
3, 7.4896, 19.14, 17.90
4, 7.2181, 10.86, 9.70
5, 6.7546, 37.43, 37.35
6, 6.6595, 17.71, 17.30
7, 6.7848, 21.54, 21.45
8, 6.6044, 21.51, 21.30
9, 6.4988, 21.49, 21.35
10, 6.5221, 26.26, 25.70
11, 6.7003, 18.31, 18.40
12, 6.5728, 25.57, 24.80
13, 6.1931, 37.57, 36.35
14, 6.0465, 42.14, 40.95
15, 5.9231, 47.63, 46.55
16, 5.7917, 46.46, 44.20
17, 5.7321, 29.94, 30.20
18, 5.8364, 61.49, 60.05
19, 5.7996, 53.83, 51.75
20, 5.6287, 39.97, 38.20
21, 5.8561, 33.43, 33.90
22, 5.7193, 53.91, 53.20
23, 5.5759, 43.91, 43.60
24, 5.6432, 38.29, 37.50
25, 5.8307, 46.09, 44.85
26, 5.6571, 42.77, 40.40
27, 5.5717, 44.20, 43.30
28, 5.6049, 65.43, 64.95
29, 5.5966, 32.71, 32.25
30, 5.5575, 50.14, 49.95
31, 5.5453, 56.77, 54.85
32, 5.4650, 51.14, 50.20
33, 5.4659, 54.17, 52.80
34, 5.4861, 66.23, 64.40
35, 5.5002, 37.20, 36.40
36, 5.5013, 35.49, 35.40
37, 5.6312, 59.34, 57.50
38, 5.5812, 36.57, 35.90
39, 5.6071, 54.69, 53.30
40, 5.6247, 32.37, 31.15
41, 5.6724, 35.23, 34.55
42, 5.6599, 63.31, 63.35
43, 5.5404, 52.57, 50.75
44, 5.6194, 51.17, 47.80
45, 5.4561, 42.09, 41.30
46, 5.5716, 55.37, 53.75
47, 5.6045, 35.23, 34.60
48, 5.5370, 41.03, 42.35
49, 5.3911, 41.94, 42.35
50, 5.5878, 33.14, 33.35
51, 5.5647, 52.09, 51.20
52, 5.5881, 56.29, 54.25
53, 5.3948, 60.49, 58.95
54, 5.4633, 43.86, 43.00
55, 5.3864, 48.60, 48.45
56, 5.4406, 45.71, 44.90
57, 5.5537, 36.26, 35.20
58, 5.4280, 52.57, 51.20
59, 5.4754, 66.14, 63.65
60, 5.3751, 55.17, 52.80
61, 5.3353, 43.26, 44.10
62, 5.4810, 51.49, 52.70
63, 5.3228, 26.89, 28.20
64, 5.4451, 38.74, 40.50
65, 5.4590, 59.97, 58.10
66, 5.3398, 56.51, 54.50
67, 5.4010, 54.09, 54.00
68, 5.5235, 48.54, 45.80
69, 5.3922, 60.94, 59.30
70, 5.3517, 45.51, 46.70
71, 5.4506, 27.94, 27.25
72, 5.4346, 45.23, 45.10
73, 5.3974, 44.17, 44.30
74, 5.3497, 60.03, 59.45
75, 5.3015, 59.29, 58.85
76, 5.4008, 43.80, 43.85
77, 5.2758, 56.00, 56.40
78, 5.3974, 60.71, 60.00
79, 5.4033, 52.77, 51.60
80, 5.2903, 58.80, 57.80
81, 5.3242, 68.29, 67.05
82, 5.2603, 56.63, 56.25
83, 5.2624, 46.40, 47.10
84, 5.2968, 67.09, 66.30
85, 5.3032, 36.60, 34.15
86, 5.4879, 37.83, 36.80
87, 5.4278, 28.03, 28.70
88, 5.3049, 48.11, 48.10
89, 5.3835, 65.43, 64.70
90, 5.2777, 43.46, 45.70
91, 5.1821, 70.74, 68.75
92, 5.3134, 35.80, 37.00
93, 5.4175, 68.83, 66.90
94, 5.2722, 78.31, 76.80
95, 5.2598, 46.20, 44.90
96, 5.2925, 64.94, 64.25
97, 5.2250, 61.74, 60.55
98, 5.2434, 69.03, 67.35
99, 5.1482, 70.74, 69.50
100, 5.1769, 43.46, 43.15

