
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-15-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.7118, 69.83, 70.00
2, 0.5563, 78.77, 79.25
3, 0.5026, 84.66, 84.30
4, 0.4607, 86.83, 85.20
5, 0.4256, 86.91, 86.00
6, 0.3967, 87.66, 87.30
7, 0.3802, 88.71, 88.35
8, 0.3666, 89.11, 88.80
9, 0.3555, 89.94, 89.45
10, 0.3476, 90.77, 89.70
11, 0.3414, 91.03, 89.90
12, 0.3286, 91.77, 90.25
13, 0.3193, 91.91, 89.90
14, 0.3142, 91.94, 89.90
15, 0.3104, 91.89, 89.75
16, 0.3073, 91.91, 89.50
17, 0.3045, 91.91, 89.35
18, 0.3020, 91.94, 89.05
19, 0.2994, 91.89, 88.95
20, 0.2968, 91.91, 88.95
21, 0.2943, 91.86, 88.75
22, 0.2920, 92.11, 88.95
23, 0.2901, 92.37, 89.00
24, 0.2883, 92.46, 88.85
25, 0.2867, 92.66, 88.85
26, 0.2845, 92.46, 88.75
27, 0.2810, 92.37, 88.55
28, 0.2769, 92.26, 88.75
29, 0.2734, 92.20, 88.95
30, 0.2707, 92.23, 89.05
31, 0.2685, 92.40, 89.00
32, 0.2667, 92.57, 89.05
33, 0.2651, 92.66, 89.25
34, 0.2636, 92.66, 89.35
35, 0.2622, 92.71, 89.20
36, 0.2608, 92.63, 89.05
37, 0.2594, 92.51, 89.05
38, 0.2580, 92.34, 88.95
39, 0.2566, 92.37, 89.00
40, 0.2552, 92.31, 89.15
41, 0.2538, 92.40, 89.20
42, 0.2524, 92.54, 89.25
43, 0.2512, 92.71, 89.30
44, 0.2501, 92.83, 89.50
45, 0.2491, 93.17, 89.85
46, 0.2482, 93.51, 89.80
47, 0.2473, 93.77, 89.90
48, 0.2465, 93.83, 89.75
49, 0.2457, 93.97, 89.80
50, 0.2451, 94.09, 89.80
51, 0.2444, 94.17, 89.85
52, 0.2438, 94.23, 89.85
53, 0.2432, 94.20, 89.80
54, 0.2426, 94.17, 89.90
55, 0.2421, 94.20, 89.95
56, 0.2416, 94.26, 89.90
57, 0.2411, 94.31, 89.85
58, 0.2407, 94.34, 89.85
59, 0.2402, 94.37, 89.90
60, 0.2398, 94.37, 89.90
61, 0.2394, 94.37, 89.95
62, 0.2390, 94.37, 89.90
63, 0.2386, 94.43, 89.90
64, 0.2382, 94.46, 89.90
65, 0.2379, 94.49, 89.90
66, 0.2375, 94.49, 89.90
67, 0.2372, 94.46, 89.90
68, 0.2368, 94.49, 89.90
69, 0.2365, 94.51, 89.95
70, 0.2362, 94.57, 89.95
71, 0.2359, 94.57, 90.00
72, 0.2356, 94.57, 90.00
73, 0.2353, 94.63, 90.00
74, 0.2350, 94.66, 90.10
75, 0.2347, 94.66, 90.10
76, 0.2344, 94.69, 90.10
77, 0.2342, 94.69, 90.10
78, 0.2339, 94.71, 90.10
79, 0.2337, 94.74, 90.20
80, 0.2334, 94.74, 90.20
81, 0.2332, 94.71, 90.30
82, 0.2329, 94.74, 90.35
83, 0.2327, 94.71, 90.35
84, 0.2325, 94.71, 90.35
85, 0.2322, 94.71, 90.35
86, 0.2320, 94.71, 90.40
87, 0.2318, 94.74, 90.35
88, 0.2316, 94.83, 90.35
89, 0.2313, 94.83, 90.30
90, 0.2311, 94.83, 90.35
91, 0.2308, 94.89, 90.30
92, 0.2304, 94.89, 90.10
93, 0.2296, 94.86, 89.95
94, 0.2278, 94.83, 90.15
95, 0.2240, 94.74, 90.35
96, 0.2203, 94.69, 90.55
97, 0.2180, 94.63, 90.50
98, 0.2165, 94.63, 90.40
99, 0.2153, 94.69, 90.35
100, 0.2143, 94.66, 90.35

