
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-25-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: LOG

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.8851, 40.26, 39.20
2, 0.7274, 72.37, 71.80
3, 0.5508, 83.31, 83.35
4, 0.4157, 87.26, 87.35
5, 0.3333, 89.11, 89.15
6, 0.2815, 90.40, 89.95
7, 0.2469, 91.20, 90.90
8, 0.2224, 91.83, 91.30
9, 0.2041, 92.34, 91.95
10, 0.1898, 92.66, 92.00
11, 0.1782, 92.97, 92.45
12, 0.1686, 93.29, 92.70
13, 0.1604, 93.54, 92.85
14, 0.1534, 93.91, 93.20
15, 0.1472, 94.03, 93.35
16, 0.1417, 94.34, 93.60
17, 0.1368, 94.49, 93.85
18, 0.1323, 94.54, 94.00
19, 0.1283, 94.57, 94.10
20, 0.1246, 94.71, 94.30
21, 0.1212, 94.80, 94.50
22, 0.1180, 95.00, 94.55
23, 0.1151, 95.14, 94.60
24, 0.1124, 95.20, 94.65
25, 0.1098, 95.20, 94.70
26, 0.1074, 95.26, 94.75
27, 0.1051, 95.29, 94.70
28, 0.1029, 95.46, 94.70
29, 0.1009, 95.51, 94.75
30, 0.0990, 95.66, 94.90
31, 0.0971, 95.80, 95.00
32, 0.0954, 95.89, 95.00
33, 0.0937, 95.97, 95.05
34, 0.0921, 96.06, 95.05
35, 0.0906, 96.11, 95.00
36, 0.0891, 96.17, 95.15
37, 0.0877, 96.17, 95.20
38, 0.0864, 96.17, 95.20
39, 0.0851, 96.17, 95.25
40, 0.0838, 96.23, 95.25
41, 0.0826, 96.29, 95.20
42, 0.0814, 96.37, 95.20
43, 0.0803, 96.46, 95.20
44, 0.0792, 96.54, 95.15
45, 0.0782, 96.54, 95.15
46, 0.0772, 96.54, 95.10
47, 0.0762, 96.57, 95.10
48, 0.0752, 96.60, 95.10
49, 0.0743, 96.66, 95.25
50, 0.0734, 96.74, 95.25
51, 0.0725, 96.77, 95.25
52, 0.0717, 96.77, 95.25
53, 0.0709, 96.77, 95.20
54, 0.0701, 96.80, 95.20
55, 0.0693, 96.83, 95.15
56, 0.0685, 96.83, 95.15
57, 0.0678, 96.91, 95.10
58, 0.0671, 96.97, 95.15
59, 0.0664, 96.97, 95.20
60, 0.0657, 97.00, 95.20
61, 0.0650, 97.00, 95.20
62, 0.0643, 97.17, 95.20
63, 0.0637, 97.23, 95.20
64, 0.0631, 97.26, 95.20
65, 0.0625, 97.26, 95.25
66, 0.0619, 97.29, 95.25
67, 0.0613, 97.29, 95.25
68, 0.0607, 97.31, 95.30
69, 0.0602, 97.31, 95.25
70, 0.0596, 97.31, 95.25
71, 0.0591, 97.31, 95.25
72, 0.0585, 97.31, 95.30
73, 0.0580, 97.37, 95.25
74, 0.0575, 97.37, 95.25
75, 0.0570, 97.40, 95.25
76, 0.0565, 97.46, 95.30
77, 0.0560, 97.46, 95.30
78, 0.0556, 97.51, 95.30
79, 0.0551, 97.51, 95.30
80, 0.0546, 97.54, 95.30
81, 0.0542, 97.54, 95.30
82, 0.0537, 97.63, 95.30
83, 0.0533, 97.63, 95.30
84, 0.0529, 97.63, 95.30
85, 0.0524, 97.66, 95.30
86, 0.0520, 97.69, 95.30
87, 0.0516, 97.77, 95.35
88, 0.0512, 97.77, 95.35
89, 0.0508, 97.77, 95.35
90, 0.0504, 97.80, 95.35
91, 0.0500, 97.80, 95.45
92, 0.0497, 97.83, 95.45
93, 0.0493, 97.83, 95.45
94, 0.0489, 97.86, 95.50
95, 0.0486, 97.86, 95.45
96, 0.0482, 97.89, 95.45
97, 0.0479, 97.86, 95.45
98, 0.0475, 97.89, 95.40
99, 0.0472, 97.89, 95.40
100, 0.0468, 97.94, 95.40

