
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-30-10
Learning rate: 0.05
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.7709, 79.66, 79.55
2, 0.4598, 88.51, 87.95
3, 0.3724, 92.06, 89.95
4, 0.3210, 93.54, 91.20
5, 0.2864, 93.97, 92.15
6, 0.2629, 94.23, 92.60
7, 0.2463, 94.34, 92.45
8, 0.2340, 94.51, 92.65
9, 0.2248, 94.74, 92.90
10, 0.2176, 94.77, 93.10
11, 0.2116, 94.89, 92.95
12, 0.2067, 94.89, 93.05
13, 0.2025, 94.89, 93.10
14, 0.1989, 94.91, 93.25
15, 0.1956, 95.00, 93.30
16, 0.1928, 95.00, 93.30
17, 0.1902, 95.03, 93.25
18, 0.1878, 95.09, 93.20
19, 0.1857, 95.20, 93.15
20, 0.1836, 95.29, 93.15
21, 0.1816, 95.40, 93.15
22, 0.1797, 95.37, 93.15
23, 0.1778, 95.46, 93.20
24, 0.1758, 95.43, 93.20
25, 0.1739, 95.49, 93.35
26, 0.1720, 95.51, 93.35
27, 0.1701, 95.60, 93.40
28, 0.1683, 95.60, 93.40
29, 0.1667, 95.63, 93.35
30, 0.1652, 95.69, 93.45
31, 0.1639, 95.74, 93.50
32, 0.1627, 95.74, 93.55
33, 0.1615, 95.77, 93.50
34, 0.1605, 95.77, 93.50
35, 0.1595, 95.86, 93.60
36, 0.1585, 95.91, 93.55
37, 0.1576, 95.94, 93.65
38, 0.1568, 95.94, 93.60
39, 0.1560, 96.00, 93.60
40, 0.1552, 96.06, 93.65
41, 0.1545, 96.14, 93.65
42, 0.1537, 96.31, 93.50
43, 0.1530, 96.31, 93.50
44, 0.1524, 96.31, 93.55
45, 0.1517, 96.34, 93.60
46, 0.1511, 96.31, 93.65
47, 0.1504, 96.34, 93.65
48, 0.1498, 96.34, 93.65
49, 0.1492, 96.34, 93.65
50, 0.1486, 96.31, 93.70
51, 0.1480, 96.31, 93.75
52, 0.1475, 96.34, 93.75
53, 0.1469, 96.40, 93.80
54, 0.1464, 96.43, 93.80
55, 0.1459, 96.49, 93.80
56, 0.1454, 96.49, 93.90
57, 0.1449, 96.49, 93.85
58, 0.1445, 96.51, 93.85
59, 0.1440, 96.54, 93.90
60, 0.1436, 96.54, 93.90
61, 0.1431, 96.54, 93.90
62, 0.1427, 96.54, 93.90
63, 0.1423, 96.54, 93.90
64, 0.1419, 96.51, 93.90
65, 0.1416, 96.51, 93.85
66, 0.1412, 96.54, 93.85
67, 0.1408, 96.57, 93.90
68, 0.1405, 96.57, 93.90
69, 0.1402, 96.57, 93.85
70, 0.1398, 96.57, 93.90
71, 0.1395, 96.60, 93.90
72, 0.1392, 96.63, 93.85
73, 0.1389, 96.63, 93.85
74, 0.1386, 96.60, 93.85
75, 0.1383, 96.63, 93.80
76, 0.1380, 96.63, 93.80
77, 0.1377, 96.63, 93.80
78, 0.1374, 96.63, 93.80
79, 0.1372, 96.69, 93.80
80, 0.1369, 96.69, 93.80
81, 0.1366, 96.71, 93.80
82, 0.1364, 96.71, 93.80
83, 0.1361, 96.69, 93.75
84, 0.1359, 96.71, 93.80
85, 0.1356, 96.71, 93.80
86, 0.1354, 96.71, 93.80
87, 0.1351, 96.71, 93.80
88, 0.1349, 96.71, 93.80
89, 0.1347, 96.71, 93.80
90, 0.1344, 96.80, 93.80
91, 0.1342, 96.80, 93.80
92, 0.1340, 96.80, 93.80
93, 0.1338, 96.80, 93.80
94, 0.1336, 96.80, 93.80
95, 0.1334, 96.80, 93.85
96, 0.1331, 96.80, 93.85
97, 0.1329, 96.83, 93.85
98, 0.1327, 96.83, 93.80
99, 0.1325, 96.83, 93.80
100, 0.1323, 96.83, 93.75

