
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-20-10
Learning rate: 1.0
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 9.2708, 14.17, 14.45
2, 9.0000, 14.29, 14.55
3, 9.0372, 10.09, 9.25
4, 9.0000, 10.09, 9.25
5, 9.0000, 10.09, 9.25
6, 9.0000, 10.09, 9.25
7, 9.0000, 10.09, 9.25
8, 9.0000, 10.06, 9.25
9, 9.0000, 10.06, 9.25
10, 9.0000, 10.06, 9.20
11, 9.0000, 10.00, 9.10
12, 9.0942, 10.54, 10.85
13, 9.0300, 10.51, 9.95
14, 8.9998, 10.17, 9.65
15, 8.9991, 10.14, 9.70
16, 9.0000, 10.14, 9.70
17, 9.0000, 10.14, 9.70
18, 9.0000, 10.17, 9.70
19, 9.0000, 10.17, 9.70
20, 9.0000, 10.17, 9.70
21, 9.0000, 10.17, 9.70
22, 9.0000, 10.17, 9.70
23, 9.0000, 10.17, 9.70
24, 9.0000, 10.17, 9.70
25, 9.0000, 10.17, 9.70
26, 8.9997, 10.11, 9.70
27, 8.9997, 10.11, 9.70
28, 9.0000, 10.11, 9.70
29, 9.0000, 10.11, 9.70
30, 9.0000, 10.11, 9.70
31, 9.0000, 10.11, 9.70
32, 9.0000, 10.11, 9.70
33, 9.0000, 10.11, 9.70
34, 9.0000, 10.11, 9.70
35, 9.0000, 10.11, 9.70
36, 9.0000, 10.11, 9.70
37, 9.0000, 10.11, 9.70
38, 9.0003, 10.11, 9.70
39, 9.0000, 10.11, 9.70
40, 9.0043, 10.11, 9.20
41, 8.9998, 10.20, 9.55
42, 9.0000, 10.23, 9.55
43, 9.0185, 9.97, 9.25
44, 9.0000, 10.00, 9.25
45, 9.0000, 9.97, 9.25
46, 8.9997, 11.20, 10.60
47, 9.0018, 11.89, 11.55
48, 8.9995, 12.00, 11.85
49, 8.9995, 11.94, 11.60
50, 9.0000, 11.94, 11.60
51, 9.0000, 11.94, 11.60
52, 9.0000, 11.94, 11.60
53, 9.0000, 11.94, 11.60
54, 9.1547, 12.14, 11.85
55, 9.3920, 12.14, 11.95
56, 9.5947, 12.97, 12.85
57, 9.7886, 12.97, 12.85
58, 9.7886, 12.97, 12.85
59, 9.7886, 12.97, 12.85
60, 9.7886, 12.97, 12.85
61, 9.7886, 12.97, 12.85
62, 9.7886, 12.97, 12.85
63, 9.6637, 12.71, 12.55
64, 9.3966, 12.71, 12.55
65, 9.3966, 12.74, 12.55
66, 9.3966, 12.74, 12.55
67, 9.0157, 12.49, 12.40
68, 8.9997, 12.49, 12.40
69, 9.0000, 12.49, 12.40
70, 9.0000, 12.49, 12.40
71, 9.0000, 12.49, 12.40
72, 9.0000, 12.49, 12.40
73, 9.0000, 12.49, 12.40
74, 9.0000, 12.49, 12.40
75, 9.0000, 12.49, 12.40
76, 9.0000, 12.49, 12.40
77, 9.0000, 12.49, 12.40
78, 9.0000, 12.49, 12.40
79, 9.0000, 12.49, 12.40
80, 9.0000, 12.49, 12.40
81, 9.0000, 12.49, 12.40
82, 9.0000, 12.49, 12.40
83, 9.0000, 12.49, 12.40
84, 9.0000, 12.49, 12.40
85, 9.0000, 12.49, 12.40
86, 9.0000, 12.49, 12.40
87, 9.0000, 12.49, 12.40
88, 9.0000, 12.49, 12.40
89, 9.0000, 12.49, 12.40
90, 9.0000, 12.49, 12.40
91, 9.0000, 12.49, 12.40
92, 9.0000, 12.49, 12.40
93, 9.0000, 12.49, 12.40
94, 9.0000, 12.49, 12.40
95, 9.0000, 12.49, 12.40
96, 9.0000, 12.49, 12.40
97, 9.0591, 13.23, 12.85
98, 9.0000, 13.23, 12.85
99, 9.0000, 13.23, 12.85
100, 9.0174, 12.69, 12.00

