
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-20-10
Learning rate: 0.5
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 8.9717, 20.46, 21.85
2, 8.9388, 14.83, 15.35
3, 8.9303, 15.89, 15.70
4, 8.9717, 17.31, 17.45
5, 8.9660, 10.06, 11.05
6, 8.9821, 17.57, 18.10
7, 9.0000, 17.57, 18.10
8, 9.0000, 17.54, 18.15
9, 9.0000, 17.49, 18.15
10, 9.0000, 17.49, 18.15
11, 9.0000, 17.54, 18.25
12, 8.9972, 9.94, 10.70
13, 9.0203, 18.37, 18.20
14, 8.9934, 12.17, 13.25
15, 9.2898, 16.26, 17.20
16, 9.4115, 15.34, 15.35
17, 9.4218, 15.49, 15.60
18, 9.4968, 15.11, 15.00
19, 9.4230, 15.49, 15.35
20, 9.4224, 15.60, 15.50
21, 9.4227, 10.80, 11.40
22, 9.4228, 10.86, 11.45
23, 9.4228, 10.94, 11.60
24, 9.4228, 11.09, 11.70
25, 9.4228, 11.37, 11.85
26, 9.4225, 15.51, 15.40
27, 9.4154, 17.49, 16.80
28, 9.4080, 13.74, 14.15
29, 9.4146, 10.77, 11.00
30, 9.4048, 9.69, 10.15
31, 9.4143, 9.71, 10.10
32, 9.3414, 9.11, 9.50
33, 8.9882, 11.26, 10.50
34, 9.2020, 13.11, 12.95
35, 9.3904, 12.14, 12.45
36, 9.2014, 14.94, 13.95
37, 9.0044, 17.11, 16.95
38, 8.9928, 21.40, 21.85
39, 8.9729, 11.34, 12.80
40, 8.9733, 17.49, 17.80
41, 8.9751, 17.26, 17.65
42, 9.0006, 11.71, 13.25
43, 8.9967, 17.09, 18.15
44, 8.9791, 17.86, 18.40
45, 9.0315, 20.06, 20.90
46, 8.9847, 12.43, 13.30
47, 8.9979, 13.89, 14.60
48, 8.9993, 10.23, 11.30
49, 9.0000, 10.23, 11.30
50, 9.0000, 10.23, 11.30
51, 8.9995, 13.57, 14.65
52, 9.0000, 13.49, 14.50
53, 8.9997, 10.31, 11.25
54, 9.0000, 10.31, 11.25
55, 9.0000, 10.31, 11.25
56, 9.0000, 10.31, 11.25
57, 8.9996, 10.29, 11.20
58, 9.0000, 10.29, 11.20
59, 9.0000, 10.29, 11.20
60, 9.0000, 10.29, 11.20
61, 9.0000, 10.29, 11.20
62, 9.0000, 10.29, 11.20
63, 9.0000, 10.29, 11.20
64, 9.0000, 10.29, 11.20
65, 9.0000, 10.29, 11.20
66, 9.0000, 10.29, 11.20
67, 9.0000, 10.29, 11.20
68, 9.0000, 10.29, 11.20
69, 9.0000, 10.29, 11.20
70, 9.0000, 10.29, 11.20
71, 9.0000, 10.29, 11.20
72, 9.0000, 10.29, 11.20
73, 9.0000, 10.29, 11.20
74, 9.0000, 10.29, 11.20
75, 9.0000, 10.29, 11.20
76, 9.0000, 10.29, 11.20
77, 9.0000, 10.29, 11.20
78, 9.0000, 10.29, 11.20
79, 9.0000, 10.29, 11.20
80, 9.0000, 10.29, 11.20
81, 9.0000, 10.29, 11.20
82, 9.0000, 10.29, 11.20
83, 9.0000, 10.29, 11.20
84, 9.0000, 10.29, 11.20
85, 9.0000, 10.29, 11.20
86, 9.0000, 10.29, 11.20
87, 9.0000, 10.29, 11.20
88, 9.0000, 10.29, 11.20
89, 9.0000, 10.29, 11.20
90, 9.0000, 10.29, 11.20
91, 9.0000, 10.29, 11.20
92, 9.0000, 10.29, 11.20
93, 9.0000, 10.29, 11.20
94, 9.0000, 10.29, 11.20
95, 9.0000, 10.29, 11.20
96, 9.0000, 10.29, 11.20
97, 9.0000, 10.29, 11.20
98, 9.0000, 10.29, 11.20
99, 9.0000, 10.29, 11.20
100, 9.0000, 10.29, 11.20

