
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-10-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.6904, 77.03, 75.05
2, 0.5296, 82.94, 80.90
3, 0.4993, 84.54, 82.65
4, 0.4818, 86.37, 84.60
5, 0.4720, 87.69, 85.05
6, 0.4624, 87.29, 85.30
7, 0.4514, 87.97, 85.60
8, 0.4436, 88.29, 86.55
9, 0.4371, 88.74, 86.80
10, 0.4314, 89.46, 87.60
11, 0.4260, 90.57, 88.50
12, 0.4206, 90.94, 88.95
13, 0.4169, 91.37, 89.10
14, 0.4141, 91.71, 89.20
15, 0.4104, 91.91, 89.40
16, 0.4034, 91.40, 89.35
17, 0.3955, 91.57, 89.75
18, 0.3907, 91.66, 89.55
19, 0.3879, 91.80, 89.55
20, 0.3860, 91.89, 89.40
21, 0.3847, 91.80, 89.45
22, 0.3836, 91.86, 89.70
23, 0.3829, 91.94, 89.40
24, 0.3823, 91.94, 89.45
25, 0.3818, 91.91, 89.50
26, 0.3814, 91.89, 89.55
27, 0.3810, 91.69, 89.65
28, 0.3797, 91.46, 89.90
29, 0.3718, 91.34, 89.85
30, 0.3642, 91.20, 89.95
31, 0.3604, 91.23, 89.85
32, 0.3580, 91.31, 89.90
33, 0.3562, 91.40, 89.75
34, 0.3548, 91.40, 89.55
35, 0.3536, 91.46, 89.45
36, 0.3527, 91.57, 89.45
37, 0.3519, 91.69, 89.20
38, 0.3512, 91.71, 89.05
39, 0.3506, 91.66, 88.85
40, 0.3501, 91.63, 88.85
41, 0.3496, 91.60, 88.85
42, 0.3492, 91.60, 88.70
43, 0.3488, 91.54, 88.65
44, 0.3484, 91.51, 88.75
45, 0.3481, 91.43, 88.70
46, 0.3477, 91.37, 88.65
47, 0.3474, 91.31, 88.55
48, 0.3471, 91.31, 88.40
49, 0.3468, 91.26, 88.40
50, 0.3466, 91.20, 88.40
51, 0.3463, 91.26, 88.45
52, 0.3461, 91.26, 88.40
53, 0.3458, 91.26, 88.25
54, 0.3456, 91.23, 88.20
55, 0.3454, 91.20, 88.05
56, 0.3451, 91.17, 88.05
57, 0.3449, 91.14, 87.95
58, 0.3447, 91.09, 87.80
59, 0.3445, 91.09, 87.75
60, 0.3443, 91.00, 87.70
61, 0.3441, 90.97, 87.60
62, 0.3440, 91.03, 87.50
63, 0.3438, 90.97, 87.45
64, 0.3436, 90.97, 87.50
65, 0.3434, 90.97, 87.50
66, 0.3433, 90.97, 87.45
67, 0.3431, 90.94, 87.50
68, 0.3429, 90.94, 87.50
69, 0.3428, 90.94, 87.50
70, 0.3426, 90.91, 87.50
71, 0.3425, 90.91, 87.50
72, 0.3423, 90.91, 87.50
73, 0.3422, 90.89, 87.50
74, 0.3421, 90.89, 87.40
75, 0.3419, 90.86, 87.40
76, 0.3418, 90.86, 87.35
77, 0.3417, 90.86, 87.40
78, 0.3415, 90.86, 87.40
79, 0.3414, 90.86, 87.40
80, 0.3413, 90.91, 87.45
81, 0.3412, 90.86, 87.40
82, 0.3410, 90.86, 87.45
83, 0.3409, 90.86, 87.45
84, 0.3408, 90.86, 87.40
85, 0.3407, 90.86, 87.40
86, 0.3406, 90.86, 87.30
87, 0.3405, 90.89, 87.20
88, 0.3404, 90.91, 87.20
89, 0.3403, 90.94, 87.20
90, 0.3402, 90.97, 87.15
91, 0.3401, 90.97, 87.10
92, 0.3400, 90.97, 87.15
93, 0.3399, 90.97, 87.20
94, 0.3398, 90.94, 87.25
95, 0.3397, 90.94, 87.25
96, 0.3396, 90.94, 87.25
97, 0.3395, 90.94, 87.20
98, 0.3394, 90.94, 87.15
99, 0.3393, 90.94, 87.15
100, 0.3392, 90.94, 87.15

