
Network Parameters:
Training data: ./train.csv (3500 examples)
Testing data: ./test.csv (2000 examples)
Network structure: 64-25-10
Learning rate: 0.1
Momentum rate: 0.0
Epochs: 100
Activation function: TANH

Epoch, MSE, Accuracy (Train), Accuracy (Test)
1, 0.7759, 72.54, 70.70
2, 0.5571, 80.51, 77.80
3, 0.5145, 81.57, 80.70
4, 0.4925, 83.23, 82.05
5, 0.4715, 84.03, 82.55
6, 0.4364, 87.06, 85.50
7, 0.4046, 89.03, 87.80
8, 0.3835, 89.74, 88.15
9, 0.3701, 90.40, 89.00
10, 0.3506, 91.63, 89.80
11, 0.3297, 91.80, 90.70
12, 0.3185, 91.83, 90.40
13, 0.3118, 91.89, 90.30
14, 0.3068, 91.80, 90.10
15, 0.3029, 91.60, 89.80
16, 0.2997, 91.57, 89.60
17, 0.2970, 91.57, 89.50
18, 0.2947, 91.60, 89.40
19, 0.2927, 91.71, 89.65
20, 0.2908, 91.71, 89.50
21, 0.2892, 91.89, 89.50
22, 0.2878, 92.03, 89.60
23, 0.2865, 92.14, 89.85
24, 0.2853, 92.40, 89.80
25, 0.2842, 92.66, 89.70
26, 0.2833, 92.74, 89.75
27, 0.2824, 92.77, 89.85
28, 0.2816, 92.91, 89.85
29, 0.2808, 92.97, 89.85
30, 0.2801, 92.97, 89.90
31, 0.2794, 93.03, 90.05
32, 0.2787, 93.09, 90.10
33, 0.2781, 93.00, 90.00
34, 0.2776, 93.00, 89.95
35, 0.2770, 92.89, 90.05
36, 0.2765, 92.83, 90.10
37, 0.2760, 92.66, 90.10
38, 0.2755, 92.71, 90.20
39, 0.2751, 92.74, 90.10
40, 0.2746, 92.83, 90.15
41, 0.2742, 92.86, 90.10
42, 0.2737, 92.89, 90.10
43, 0.2733, 93.03, 90.05
44, 0.2729, 93.06, 90.05
45, 0.2725, 93.09, 90.05
46, 0.2721, 93.11, 90.05
47, 0.2716, 93.14, 90.15
48, 0.2712, 93.17, 90.15
49, 0.2708, 93.17, 90.25
50, 0.2705, 93.17, 90.25
51, 0.2701, 93.14, 90.25
52, 0.2698, 93.17, 90.25
53, 0.2694, 93.20, 90.25
54, 0.2691, 93.17, 90.25
55, 0.2688, 93.23, 90.25
56, 0.2685, 93.23, 90.15
57, 0.2682, 93.26, 90.10
58, 0.2679, 93.23, 90.10
59, 0.2676, 93.29, 90.05
60, 0.2673, 93.43, 90.15
61, 0.2670, 93.46, 90.25
62, 0.2668, 93.51, 90.20
63, 0.2665, 93.54, 90.15
64, 0.2662, 93.60, 90.30
65, 0.2659, 93.57, 90.25
66, 0.2657, 93.57, 90.25
67, 0.2654, 93.49, 90.25
68, 0.2652, 93.54, 90.20
69, 0.2650, 93.57, 90.25
70, 0.2647, 93.54, 90.35
71, 0.2645, 93.57, 90.35
72, 0.2643, 93.57, 90.30
73, 0.2641, 93.51, 90.30
74, 0.2639, 93.51, 90.25
75, 0.2637, 93.63, 90.20
76, 0.2635, 93.69, 90.20
77, 0.2633, 93.71, 90.25
78, 0.2631, 93.71, 90.20
79, 0.2629, 93.66, 90.20
80, 0.2627, 93.60, 90.25
81, 0.2625, 93.60, 90.25
82, 0.2623, 93.60, 90.25
83, 0.2621, 93.63, 90.25
84, 0.2619, 93.60, 90.25
85, 0.2618, 93.63, 90.25
86, 0.2616, 93.63, 90.25
87, 0.2615, 93.63, 90.15
88, 0.2613, 93.60, 90.20
89, 0.2611, 93.57, 90.15
90, 0.2610, 93.57, 90.05
91, 0.2608, 93.54, 90.05
92, 0.2607, 93.57, 90.00
93, 0.2605, 93.60, 90.00
94, 0.2604, 93.60, 90.05
95, 0.2602, 93.60, 90.05
96, 0.2601, 93.63, 90.05
97, 0.2600, 93.60, 90.00
98, 0.2598, 93.60, 90.10
99, 0.2597, 93.66, 90.10
100, 0.2596, 93.63, 90.10

